ident;lat;long;y_proj;x_proj
1.11.1-1; ; ;-1.516416327;20763369.87
1.11.1-1;-16.39270147;-71.52838897;-1940443.319;2839302.703
1.11.1-1;-16.39327393;-71.52839019;-1940510.551;2839295.093
1.11.1-1;-16.39324349;-71.5274907;-1940518.308;2839397.486
1.11.1-1;-16.39245979;-71.52745304;-1940426.72;2839411.986
1.11.1-1;-16.39219533;-71.52745601;-1940395.617;2839415.101
1.11.1-1;-16.39207078;-71.52748776;-1940380.586;2839413.126
1.11.1-1;-16.39174225;-71.52766679;-1940339.738;2839397.113
1.11.1-1;-16.39116702;-71.5278897;-1940269.357;2839379.342
1.11.1-1;-16.39125288;-71.52813181;-1940276.393;2839350.767
1.11.1-1;-16.39173551;-71.52812769;-1940333.14;2839344.936
1.11.1-1;-16.39224334;-71.52814245;-1940392.609;2839336.636
1.11.1-1;-16.39257946;-71.52816905;-1940431.757;2839329.233
1.11.1-1;-16.39258211;-71.52797663;-1940434.494;2839351.017
1.11.1-1;-16.392629;-71.52800093;-1940439.695;2839347.65
1.11.1-1;-16.39263754;-71.52826225;-1940437.407;2839317.907
1.11.1-2; ; ;-1.516416327;20763369.87
1.11.1-2;-16.39324359;-71.52713499;-1940522.801;2839437.821
1.11.1-2;-16.39321346;-71.5267713;-1940523.844;2839479.455
1.11.1-2;-16.39270513;-71.52698786;-1940461.401;2839461.533
1.11.1-2;-16.39212171;-71.52719938;-1940390.202;2839445.162
1.11.1-2;-16.39200916;-71.52725564;-1940376.271;2839440.251
1.11.1-2;-16.39209858;-71.52741968;-1940384.71;2839420.483
1.11.1-2;-16.3926606;-71.52741484;-1940450.791;2839413.696
1.11.1-2;-16.39324928;-71.52744372;-1940519.58;2839402.738
1.11.1-3; ; ;-1.516416327;20763369.87
1.11.1-3;-16.3932001;-71.52675516;-1940522.478;2839481.459
1.11.1-3;-16.39317761;-71.52652665;-1940522.716;2839507.664
1.11.1-3;-16.39297623;-71.52587505;-1940507.269;2839584.181
1.11.1-3;-16.39278136;-71.52554113;-1940488.584;2839624.589
1.11.1-3;-16.39271438;-71.52545163;-1940481.845;2839635.613
1.11.1-3;-16.39234903;-71.52577817;-1940434.811;2839603.353
1.11.1-3;-16.39294603;-71.52683738;-1940491.596;2839475.453
1.11.1-4; ; ;-1.516416327;20763369.87
1.11.1-4;-16.39270258;-71.52538345;-1940481.317;2839643.499
1.11.1-4;-16.39245878;-71.52508036;-1940456.496;2839681.05
1.11.1-4;-16.39217487;-71.52474796;-1940427.333;2839722.448
1.11.1-4;-16.39197402;-71.52455141;-1940406.215;2839747.358
1.11.1-4;-16.39161738;-71.52499572;-1940358.722;2839701.631
1.11.1-4;-16.3920432;-71.5253564;-1940404.199;2839655.173
1.11.1-4;-16.39231035;-71.52570703;-1940431.164;2839611.925
1.11.1-5; ; ;-1.516416327;20763369.87
1.11.1-5;-16.39248007;-71.52618739;-1940445.049;2839555.239
1.11.1-5;-16.39219122;-71.52573207;-1940416.853;2839610.641
1.11.1-5;-16.39203453;-71.5254947;-1940401.439;2839639.603
1.11.1-5;-16.39156116;-71.52507369;-1940351.134;2839693.523
1.11.1-5;-16.39123789;-71.52547758;-1940308.071;2839651.942
1.11.1-5;-16.39164769;-71.52589777;-1940350.917;2839598.946
1.11.1-5;-16.39224212;-71.52645557;-1940413.718;2839527.935
1.11.1-6; ; ;-1.516416327;20763369.87
1.11.1-6;-16.39286107;-71.52688227;-1940481.05;2839471.47
1.11.1-6;-16.39272645;-71.52658435;-1940468.99;2839507.011
1.11.1-6;-16.39259816;-71.52632486;-1940457.189;2839538.109
1.11.1-6;-16.39252617;-71.52621639;-1940450.099;2839551.35
1.11.1-6;-16.3922775;-71.52650417;-1940417.261;2839521.963
1.11.1-6;-16.39255037;-71.52675836;-1940446.114;2839489.577
1.11.1-6;-16.39270443;-71.52693945;-1940461.929;2839467.032
1.11.1-7; ; ;-1.516416327;20763369.87
1.11.1-7;-16.39263565;-71.52697104;-1940453.452;2839464.347
1.11.1-7;-16.39255757;-71.52683976;-1940445.933;2839480.252
1.11.1-7;-16.39239718;-71.52667521;-1940429.165;2839501.005
1.11.1-7;-16.39224765;-71.52654968;-1940413.182;2839517.191
1.11.1-7;-16.39181842;-71.52702568;-1940356.763;2839468.817
1.11.1-7;-16.39195386;-71.52721447;-1940370.294;2839445.641
1.11.1-8; ; ;-1.516416327;20763369.87
1.11.1-8;-16.39182307;-71.52649054;-1940364.051;2839529.439
1.11.1-8;-16.39205584;-71.52665638;-1940389.305;2839507.595
1.11.1-8;-16.39220852;-71.52649261;-1940409.304;2839524.174
1.11.1-8;-16.3916263;-71.52596488;-1940347.559;2839591.614
1.11.1-8;-16.39117704;-71.52555473;-1940299.951;2839643.988
1.11.1-8;-16.39102569;-71.52575107;-1940279.697;2839623.699
1.11.1-8;-16.39123788;-71.52607835;-1940300.501;2839583.817
1.11.1-8;-16.39148283;-71.52646332;-1940324.425;2839536.966
1.11.1-8;-16.39178367;-71.52695686;-1940353.547;2839477.074
1.11.1-8;-16.39203234;-71.52668159;-1940386.227;2839505.044
1.11.1-8;-16.39180989;-71.52651274;-1940362.223;2839527.093
1.11.1-9; ; ;-1.516416327;20763369.87
1.11.1-9;-16.39177287;-71.52757709;-1940344.465;2839406.884
1.11.1-9;-16.39202159;-71.52746078;-1940375.148;2839416.827
1.11.1-9;-16.39155884;-71.52671679;-1940330.161;2839507.232
1.11.1-9;-16.39112693;-71.52599658;-1940288.497;2839594.537
1.11.1-9;-16.39108916;-71.52602544;-1940283.697;2839591.758
1.11.1-9;-16.39116845;-71.52631181;-1940289.403;2839558.25
1.11.1-9;-16.3913886;-71.52702775;-1940306.245;2839474.192
1.11.1-9;-16.39157169;-71.5276394;-1940320.048;2839402.444
1.11.1-10; ; ;-1.516416327;20763369.87
1.11.1-10;-16.39150712;-71.52766212;-1940312.176;2839400.71
1.11.1-10;-16.39129576;-71.52683159;-1940297.811;2839497.648
1.11.1-10;-16.39112243;-71.52625633;-1940284.696;2839565.142
1.11.1-10;-16.39106832;-71.52605334;-1940280.897;2839588.866
1.11.1-10;-16.3910564;-71.52589828;-1940281.451;2839606.605
1.11.1-10;-16.39099952;-71.52576367;-1940276.465;2839622.612
1.11.1-10;-16.39054364;-71.52633479;-1940215.717;2839563.798
1.11.1-10;-16.39122229;-71.52777549;-1940277.288;2839391.572
1.11.1-11; ; ;-1.516416327;20763369.87
1.11.1-11;-16.39099753;-71.52788607;-1940249.493;2839381.967
1.11.1-11;-16.39117243;-71.52777501;-1940271.437;2839392.277
1.11.1-11;-16.3909134;-71.52727972;-1940247.248;2839451.821
1.11.1-11;-16.39061713;-71.5266265;-1940220.674;2839529.76
1.11.1-11;-16.39050972;-71.5263593;-1940211.423;2839561.462
1.11.1-11;-16.39024956;-71.52650087;-1940179.078;2839548.803
1.11.1-11;-16.39065841;-71.52738681;-1940215.945;2839443.005
1.11.2-1; ; ;-1.516416327;20763369.87
1.11.2-1;-16.39362922;-71.52862991;-1940549.267;2839263.274
1.11.2-1;-16.39382655;-71.5284431;-1940574.801;2839281.882
1.11.2-1;-16.39354712;-71.52816802;-1940545.442;2839316.72
1.11.2-1;-16.39331593;-71.52792504;-1940521.345;2839347.291
1.11.2-1;-16.39342078;-71.52881215;-1940522.485;2839245.329
1.11.2-2; ; ;-1.516416327;20763369.87
1.11.2-2;-16.39520699;-71.52708088;-1940754.125;2839418.329
1.11.2-2;-16.39458791;-71.52634983;-1940690.612;2839509.305
1.11.2-2;-16.39330384;-71.52769953;-1940522.766;2839373.019
1.11.2-2;-16.39347133;-71.52803329;-1940538.236;2839332.987
1.11.2-2;-16.39383754;-71.52836999;-1940577.012;2839290.028
1.11.2-3; ; ;-1.516416327;20763369.87
1.11.2-3;-16.39556175;-71.52674373;-1940800.047;2839451.928
1.11.2-3;-16.3947609;-71.52590264;-1940716.568;2839557.756
1.11.2-3;-16.39447889;-71.52612826;-1940680.597;2839535.853
1.11.2-3;-16.39524479;-71.52702729;-1940759.24;2839423.912
1.11.2-4; ; ;-1.516416327;20763369.87
1.11.2-4;-16.39517153;-71.52624446;-1940760.499;2839513.635
1.11.2-4;-16.39556714;-71.52669778;-1940801.259;2839457.067
1.11.2-4;-16.3959212;-71.52636572;-1940847.035;2839490.099
1.11.2-4;-16.39570309;-71.52620517;-1940823.436;2839511.151
1.11.2-4;-16.39543209;-71.52598161;-1940794.419;2839540.039
1.11.2-4;-16.39504515;-71.52560728;-1940753.682;2839587.537
1.11.2-4;-16.39481344;-71.52582317;-1940723.742;2839566.081
1.11.2-5; ; ;-1.516416327;20763369.87
1.11.2-5;-16.39615398;-71.52658526;-1940871.613;2839462.166
1.11.2-5;-16.3959814;-71.52637847;-1940853.946;2839487.867
1.11.2-5;-16.39527821;-71.52705589;-1940762.806;2839420.233
1.11.2-5;-16.39548859;-71.52727955;-1940784.701;2839392.125
1.11.2-6; ; ;-1.516416327;20763369.87
1.11.2-6;-16.39619741;-71.52658886;-1940876.669;2839461.191
1.11.2-6;-16.39649763;-71.52623977;-1940916.336;2839496.855
1.11.2-6;-16.39673169;-71.52591826;-1940947.883;2839530.256
1.11.2-6;-16.39719117;-71.52521929;-1941010.667;2839603.515
1.11.2-6;-16.39688588;-71.5250363;-1940977.11;2839628.251
1.11.2-6;-16.39655613;-71.52552782;-1940932.18;2839576.821
1.11.2-6;-16.3962773;-71.52583462;-1940895.559;2839545.673
1.11.2-6;-16.39604377;-71.52609542;-1940864.839;2839519.148
1.11.2-6;-16.3959206;-71.52627349;-1940848.126;2839500.565
1.11.2-7; ; ;-1.516416327;20763369.87
1.11.2-7;-16.39660614;-71.52536835;-1940940.064;2839594.251
1.11.2-7;-16.39685224;-71.52499619;-1940973.665;2839633.238
1.11.2-7;-16.3965966;-71.52482679;-1940945.77;2839655.785
1.11.2-7;-16.39640747;-71.52511287;-1940919.947;2839625.814
1.11.2-7;-16.39607522;-71.52545086;-1940876.656;2839591.827
1.11.2-7;-16.39550661;-71.52600582;-1940802.868;2839536.321
1.11.2-7;-16.39565112;-71.52611578;-1940818.458;2839521.966
1.11.2-7;-16.39585318;-71.52627772;-1940840.154;2839500.965
1.11.2-7;-16.3962574;-71.52576551;-1940894.092;2839553.769
1.11.2-8; ; ;-1.516416327;20763369.87
1.11.2-8;-16.39566055;-71.52581115;-1940823.405;2839556.386
1.11.2-8;-16.39576884;-71.52570789;-1940837.427;2839566.681
1.11.2-8;-16.39610857;-71.52538033;-1940881.464;2839599.389
1.11.2-8;-16.39639226;-71.52508663;-1940918.49;2839628.988
1.11.2-8;-16.39658057;-71.52482551;-1940943.902;2839656.139
1.11.2-8;-16.39614708;-71.52454223;-1940896.55;2839693.921
1.11.2-8;-16.39588845;-71.52484987;-1940862.291;2839662.413
1.11.2-8;-16.39579262;-71.52494485;-1940849.836;2839652.895
1.11.2-8;-16.39557659;-71.52513676;-1940822.041;2839633.954
1.11.2-8;-16.39542633;-71.52527065;-1940802.702;2839620.732
1.11.2-8;-16.39507919;-71.52561389;-1940757.597;2839586.343
1.11.2-8;-16.39547041;-71.5259886;-1940798.832;2839538.747
1.11.2-9; ; ;-1.516416327;20763369.87
1.11.2-9;-16.3950257;-71.52556229;-1940751.964;2839592.892
1.11.2-9;-16.39529207;-71.5253051;-1940786.496;2839618.579
1.11.2-9;-16.39578853;-71.52483829;-1940850.699;2839665.03
1.11.2-9;-16.39612794;-71.5244495;-1940895.47;2839704.686
1.11.2-9;-16.39579732;-71.52424039;-1940859.267;2839732.714
1.11.2-9;-16.39546127;-71.5239785;-1940823.09;2839766.799
1.11.2-9;-16.39527096;-71.52432405;-1940796.38;2839730.1
1.11.2-9;-16.39510637;-71.52465106;-1940772.924;2839695.167
1.11.2-9;-16.39498914;-71.52496928;-1940755.143;2839660.614
1.11.2-9;-16.39482543;-71.52528058;-1940731.988;2839627.452
1.11.2-9;-16.39464407;-71.52554421;-1940707.361;2839599.925
1.11.2-9;-16.39483369;-71.52575221;-1940727.015;2839573.864
1.11.2-10; ; ;-1.516416327;20763369.87
1.11.2-10;-16.39456324;-71.52559804;-1940697.187;2839594.876
1.11.2-10;-16.39465254;-71.52548657;-1940709.082;2839606.35
1.11.2-10;-16.39477802;-71.52526706;-1940726.589;2839629.604
1.11.2-10;-16.39488472;-71.52504571;-1940741.912;2839653.31
1.11.2-10;-16.39498747;-71.52484789;-1940756.476;2839674.401
1.11.2-10;-16.39489819;-71.52477891;-1940746.857;2839683.388
1.11.2-10;-16.39481288;-71.52485005;-1940735.939;2839676.435
1.11.2-10;-16.39458206;-71.52510932;-1940705.558;2839650.048
1.11.2-10;-16.39438015;-71.52537667;-1940678.469;2839622.368
1.11.2-11; ; ;-1.516416327;20763369.87
1.11.2-11;-16.39436297;-71.52583193;-1940670.715;2839570.968
1.11.2-11;-16.39452517;-71.52565937;-1940691.942;2839588.418
1.11.2-11;-16.39435449;-71.52546032;-1940674.402;2839613.218
