ident;lat;long;y_proj;x_proj
1.4.1-1; ; ;-1.516416327;20763369.87
1.4.1-1;-16.39423167;-71.56313652;-1940185.72;2835343.004
1.4.1-1;-16.39451424;-71.56318073;-1940218.351;2835334.312
1.4.1-1;-16.39470557;-71.56302717;-1940242.753;2835349.228
1.4.1-1;-16.39467456;-71.56293911;-1940240.218;2835359.616
1.4.1-1;-16.39438895;-71.56278301;-1940208.638;2835381.033
1.4.1-6; ; ;-1.516416327;20763369.87
1.4.1-6;-16.3963252;-71.56171012;-1940449.536;2835477.442
1.4.1-6;-16.3965084;-71.5616353;-1940471.993;2835483.538
1.4.1-6;-16.39658955;-71.56162892;-1940481.605;2835483.204
1.4.1-6;-16.39664582;-71.56173885;-1940486.83;2835470.007
1.4.1-6;-16.39680373;-71.56172647;-1940505.532;2835469.353
1.4.1-6;-16.39685055;-71.5617262;-1940511.035;2835468.774
1.4.1-6;-16.39664762;-71.56131119;-1940492.421;2835518.468
1.4.1-6;-16.3965456;-71.56128398;-1940480.781;2835522.882
1.4.1-6;-16.39626813;-71.56144812;-1940446.129;2835507.888
1.4.1-6;-16.39614822;-71.56160984;-1940430.012;2835491.116
1.4.2-1; ; ;-1.516416327;20763369.87
1.4.2-1;-16.39325792;-71.56052429;-1940104.204;2835651.842
1.4.2-1;-16.39314692;-71.56015697;-1940095.786;2835694.932
1.4.2-1;-16.39261637;-71.56051714;-1940028.944;2835661.011
1.4.2-1;-16.39258334;-71.56056893;-1940024.414;2835655.569
1.4.2-1;-16.39259545;-71.5605897;-1940025.575;2835653.057
1.4.2-2; ; ;-1.516416327;20763369.87
1.4.2-2;-16.39386824;-71.56047268;-1940176.534;2835649.743
1.4.2-2;-16.39361847;-71.55975469;-1940156.229;2835734.397
1.4.2-2;-16.39318281;-71.56011954;-1940100.472;2835698.708
1.4.2-2;-16.39333624;-71.56051511;-1940113.517;2835651.862
1.4.2-3; ; ;-1.516416327;20763369.87
1.4.2-3;-16.39388297;-71.56048575;-1940178.1;2835648.069
1.4.2-3;-16.39432623;-71.56042017;-1940230.984;2835649.729
