ident;lat;long;y_proj;x_proj
1.27.2-2; ; ;-1.516416327;20763369.87
1.27.2-2;-16.38308021;-71.53590058;-1939218.541;2838576.429
1.27.2-2;-16.38193321;-71.53546135;-1939089.334;2838641.19
1.27.2-2;-16.38182856;-71.53580384;-1939072.731;2838603.718
1.27.2-2;-16.38294749;-71.53622326;-1939198.89;2838541.568
1.27.2-3; ; ;-1.516416327;20763369.87
1.27.2-3;-16.38377918;-71.53615015;-1939297.505;2838539.016
1.27.2-3;-16.3831391;-71.53589081;-1939225.581;2838576.769
1.27.2-3;-16.38297856;-71.53634867;-1939200.961;2838526.943
1.27.2-3;-16.38361636;-71.53661451;-1939272.535;2838488.482
1.27.3-1; ; ;-1.516416327;20763369.87
1.27.3-1;-16.38254327;-71.53554093;-1939159.995;2838624.212
1.27.3-1;-16.38301393;-71.5357295;-1939212.908;2838596.693
1.27.3-1;-16.38333066;-71.53576082;-1939249.719;2838589.012
1.27.3-1;-16.38367123;-71.53591863;-1939287.739;2838566.677
1.27.3-1;-16.3839417;-71.53548666;-1939324.947;2838612.133
1.27.3-1;-16.38346625;-71.53522567;-1939272.383;2838647.928
1.27.3-1;-16.38318448;-71.53505857;-1939241.387;2838670.55
1.27.3-1;-16.38278319;-71.53489579;-1939196.298;2838694.241
1.27.3-1;-16.38216599;-71.53476657;-1939125.424;2838716.942
1.27.3-1;-16.38211088;-71.53503951;-1939115.515;2838686.709
1.27.3-1;-16.38207284;-71.53541667;-1939106.299;2838644.436
1.27.3-1;-16.38236491;-71.53548689;-1939139.724;2838632.666
1.27.4-1; ; ;-1.516416327;20763369.87
1.27.4-1;-16.38415947;-71.53666585;-1939335.685;2838475.579
1.27.4-1;-16.3841566;-71.53654949;-1939336.812;2838488.811
1.27.4-1;-16.38422791;-71.53637556;-1939347.379;2838507.604
1.27.4-1;-16.38434165;-71.53631051;-1939361.559;2838513.498
1.27.4-1;-16.38446417;-71.53626113;-1939376.572;2838517.5
1.27.4-1;-16.3839039;-71.53617022;-1939311.903;2838535.114
1.27.4-1;-16.38383002;-71.53668683;-1939296.723;2838477.496
1.27.4-1;-16.38419297;-71.53678754;-1939338.089;2838461.344
1.27.4-2; ; ;-1.516416327;20763369.87
1.27.4-2;-16.38479994;-71.53664676;-1939411.159;2838469.393
1.27.4-2;-16.38474341;-71.53657784;-1939405.387;2838477.946
1.27.4-2;-16.38466257;-71.53650392;-1939396.821;2838487.382
1.27.4-2;-16.38466704;-71.53643043;-1939398.271;2838495.657
1.27.4-2;-16.38458277;-71.53636865;-1939389.15;2838503.761
1.27.4-2;-16.38446473;-71.53638329;-1939375.099;2838503.64
1.27.4-2;-16.3843587;-71.53638412;-1939362.634;2838504.928
1.27.4-2;-16.3842943;-71.53642498;-1939354.556;2838501.135
1.27.4-2;-16.38424197;-71.53649458;-1939347.533;2838493.925
1.27.4-2;-16.38421775;-71.5365763;-1939343.659;2838484.975
1.27.4-2;-16.38422438;-71.53664287;-1939343.6;2838477.339
1.27.4-2;-16.38426338;-71.53679266;-1939346.296;2838459.845
1.27.4-2;-16.38483048;-71.53698594;-1939410.478;2838430.534
1.27.4-2;-16.38494222;-71.53674536;-1939426.631;2838456.358
1.27.4-3; ; ;-1.516416327;20763369.87
1.27.4-3;-16.38429452;-71.53617781;-1939357.692;2838529.16
1.27.4-3;-16.38450889;-71.53625324;-1939381.924;2838517.811
1.27.4-3;-16.38465668;-71.53624979;-1939399.328;2838516.276
1.27.4-3;-16.38477075;-71.53625471;-1939412.665;2838514.23
1.27.4-3;-16.38481654;-71.53631957;-1939417.227;2838506.278
1.27.4-3;-16.38481172;-71.53638698;-1939415.813;2838498.697
1.27.4-3;-16.384743;-71.53644652;-1939406.99;2838492.842
1.27.4-3;-16.38474778;-71.53655432;-1939406.196;2838480.556
1.27.4-3;-16.38494512;-71.53669442;-1939427.613;2838462.096
1.27.4-3;-16.38518748;-71.53616349;-1939462.765;2838519.141
1.27.4-3;-16.38492383;-71.53593811;-1939434.632;2838548.135
1.27.4-3;-16.38437605;-71.53573036;-1939372.901;2838578.835
1.27.4-3;-16.38412042;-71.53614485;-1939337.656;2838535.168
1.27.4-4; ; ;-1.516416327;20763369.87
1.27.4-4;-16.38570774;-71.53612459;-1939524.367;2838516.768
1.27.4-4;-16.38561735;-71.53607385;-1939514.388;2838523.7
1.27.4-4;-16.38554222;-71.53625244;-1939503.315;2838504.428
1.27.4-4;-16.38537031;-71.53619064;-1939483.899;2838513.678
1.27.4-4;-16.38509513;-71.53685859;-1939443.167;2838441.524
1.27.4-4;-16.38509215;-71.53687257;-1939442.641;2838439.977
1.27.4-4;-16.38537183;-71.53702605;-1939473.562;2838418.927
1.27.5-1; ; ;-1.516416327;20763369.87
1.27.5-1;-16.38818825;-71.53818027;-1939789.864;2838251.323
1.27.5-1;-16.38925336;-71.53839691;-1939912.248;2838212.868
1.27.5-1;-16.39131551;-71.53907231;-1940145.973;2838109.392
1.27.5-1;-16.3925227;-71.53928689;-1940285.071;2838069.317
1.27.5-1;-16.39266459;-71.53890242;-1940306.579;2838111.06
1.27.5-1;-16.39187549;-71.53857154;-1940218.055;2838158.87
1.27.5-1;-16.39166433;-71.53836139;-1940195.898;2838185.453
1.27.5-1;-16.39126968;-71.53776916;-1940156.996;2838257.752
1.27.5-1;-16.39059142;-71.53704478;-1940086.445;2838348.735
1.27.5-1;-16.39009474;-71.53671365;-1940032.272;2838392.761
1.27.5-1;-16.38930492;-71.53623479;-1939945.525;2838457.36
1.27.5-1;-16.38816419;-71.53579063;-1939817.12;2838522.602
1.27.5-1;-16.38755968;-71.53579592;-1939746.044;2838529.885
1.27.5-1;-16.38686756;-71.53596896;-1939662.566;2838519.29
1.27.5-1;-16.3858787;-71.53610164;-1939544.738;2838517.14
1.27.5-1;-16.38546788;-71.53720156;-1939482.636;2838397.773
1.27.5-1;-16.38683624;-71.53757414;-1939638.681;2838337.683
1.27.6-1; ; ;-1.516416327;20763369.87
1.27.6-1;-16.38543455;-71.53854596;-1939461.799;2838245.763
1.27.6-1;-16.38590133;-71.53862295;-1939515.66;2838230.946
1.27.6-1;-16.38607919;-71.5385;-1939538.1;2838242.569
1.27.6-1;-16.38672467;-71.53864255;-1939612.126;2838217.989
1.27.6-1;-16.38691461;-71.53897162;-1939630.296;2838178.198
1.27.6-1;-16.38713101;-71.53900779;-1939655.259;2838171.276
1.27.6-1;-16.38719137;-71.53908839;-1939661.335;2838161.349
1.27.6-1;-16.38732004;-71.53902308;-1939677.272;2838167.077
1.27.6-1;-16.38738949;-71.53894313;-1939686.435;2838175.237
1.27.6-1;-16.38773006;-71.53814932;-1939736.432;2838260.807
1.27.6-1;-16.3869243;-71.53790355;-1939644.879;2838299.183
1.27.6-1;-16.38613335;-71.53762887;-1939555.426;2838340.643
1.27.6-1;-16.3851493;-71.53729972;-1939443.978;2838390.797
1.27.6-1;-16.3847639;-71.53824652;-1939386.79;2838288.46
1.27.6-1;-16.38500269;-71.53837611;-1939413.21;2838270.652
1.27.6-2; ; ;-1.516416327;20763369.87
1.27.6-2;-16.38591206;-71.53865052;-1939516.574;2838227.68
1.27.6-2;-16.38543974;-71.53857118;-1939462.092;2838242.835
1.27.6-2;-16.38500221;-71.53842291;-1939412.564;2838265.352
1.27.6-2;-16.38473973;-71.53829209;-1939383.378;2838283.609
1.27.6-2;-16.38452062;-71.5390818;-1939347.702;2838196.917
1.27.6-2;-16.38578901;-71.53945897;-1939491.945;2838137.613
1.27.6-3; ; ;-1.516416327;20763369.87
1.27.6-3;-16.38718698;-71.53911303;-1939660.51;2838158.613
1.27.6-3;-16.38685059;-71.5390103;-1939622.29;2838174.648
1.27.6-3;-16.38670297;-71.53870753;-1939608.76;2838210.903
1.27.6-3;-16.38604371;-71.53858445;-1939532.869;2838233.456
1.27.6-3;-16.3859639;-71.5386413;-1939522.779;2838228.05
1.27.6-3;-16.38581553;-71.53945349;-1939495.13;2838137.889
1.27.6-3;-16.38705504;-71.53977889;-1939636.631;2838084.831
1.27.7-1; ; ;-1.516416327;20763369.87
1.27.7-1;-16.38431315;-71.54234324;-1939282.29;2837829.8
1.27.7-1;-16.38417782;-71.54219456;-1939268.265;2837848.423
1.27.7-1;-16.38417787;-71.54210142;-1939269.443;2837858.984
1.27.7-1;-16.38412431;-71.54184819;-1939266.338;2837888.396
1.27.7-1;-16.38391549;-71.54217336;-1939237.718;2837854.247
1.27.7-1;-16.38386494;-71.54221473;-1939231.26;2837850.215
1.27.7-1;-16.38338435;-71.54249603;-1939171.27;2837824.581
1.27.7-1;-16.38415508;-71.54276664;-1939258.397;2837783.851
1.27.7-2; ; ;-1.516416327;20763369.87
1.27.7-2;-16.38470927;-71.54249473;-1939326.913;2837807.46
1.27.7-2;-16.38434374;-71.54236941;-1939285.554;2837826.434
1.27.7-2;-16.3841969;-71.54277801;-1939263.166;2837782.017
1.27.7-2;-16.38456746;-71.54291088;-1939305.02;2837762.12
1.27.7-3; ; ;-1.516416327;20763369.87
1.27.7-3;-16.38511764;-71.54262545;-1939373.237;2837787.314
1.27.7-3;-16.38475894;-71.54250123;-1939332.666;2837806.076
1.27.7-3;-16.38462583;-71.54291392;-1939311.838;2837761.015
1.27.7-3;-16.38498947;-71.5430415;-1939352.947;2837741.81
1.27.7-4; ; ;-1.516416327;20763369.87
1.27.7-4;-16.3846999;-71.54358215;-1939312.131;2837684.279
1.27.7-4;-16.38482564;-71.54352536;-1939327.615;2837689.08
1.27.7-4;-16.38499484;-71.54307256;-1939353.187;2837738.218
1.27.7-4;-16.38458908;-71.54295988;-1939306.944;2837756.283
1.27.7-4;-16.38437703;-71.54360975;-1939273.859;2837685.357
1.27.7-4;-16.38458626;-71.54363148;-1939298.161;2837680.167
1.27.7-5; ; ;-1.516416327;20763369.87
1.27.7-5;-16.38513743;-71.54365265;-1939362.637;2837670.583
1.27.7-5;-16.385334;-71.54369582;-1939385.183;2837663.126
1.27.7-5;-16.38549011;-71.54368713;-1939403.629;2837662.076
1.27.7-5;-16.38571246;-71.54373004;-1939429.207;2837654.312
1.27.7-5;-16.38581652;-71.54336119;-1939446.071;2837694.779
1.27.7-5;-16.38501622;-71.5430912;-1939355.464;2837735.825
1.27.7-5;-16.38486362;-71.54357537;-1939331.446;2837682.914
1.27.7-5;-16.38491028;-71.54363193;-1939336.217;2837675.892
1.27.7-6; ; ;-1.516416327;20763369.87
1.27.7-6;-16.38597212;-71.54289951;-1939470.157;2837745.101
1.27.7-6;-16.38514777;-71.54264562;-1939376.522;2837784.635
1.27.7-6;-16.3850267;-71.54305962;-1939357.092;2837739.269
1.27.7-6;-16.38583503;-71.54331265;-1939448.856;2837700.043
1.27.7-7; ; ;-1.516416327;20763369.87
1.27.7-7;-16.38641057;-71.54305603;-1939519.688;2837721.638
1.27.7-7;-16.38599763;-71.5429283;-1939472.791;2837741.504
1.27.7-7;-16.38587627;-71.54332827;-1939453.503;2837697.733
1.27.7-7;-16.38628543;-71.54345621;-1939499.954;2837677.893
1.27.7-8; ; ;-1.516416327;20763369.87
1.27.7-8;-16.38626397;-71.54349033;-1939497.004;2837674.304
1.27.7-8;-16.38585302;-71.54336593;-1939450.298;2837693.766
1.27.7-8;-16.38574324;-71.54373803;-1939432.721;2837653.006
1.27.7-8;-16.3861761;-71.54378023;-1939483.034;2837642.578
1.27.7-9; ; ;-1.516416327;20763369.87
1.27.7-9;-16.38667046;-71.54364113;-1939542.852;2837651.907
1.27.7-9;-16.38627491;-71.54349379;-1939498.245;2837673.77
1.27.7-9;-16.38619251;-71.54379145;-1939484.821;2837641.092
1.27.7-9;-16.3865396;-71.54405503;-1939522.274;2837606.681
1.27.7-10; ; ;-1.516416327;20763369.87
1.27.7-10;-16.38682089;-71.54320218;-1939566.046;2837699.717
1.27.7-10;-16.38643493;-71.54306436;-1939522.445;2837720.376
1.27.7-10;-16.38630242;-71.54347511;-1939501.712;2837675.528
1.27.7-10;-16.38667458;-71.54362791;-1939543.503;2837653.352
1.27.7-11; ; ;-1.516416327;20763369.87
1.27.7-11;-16.38720337;-71.54335991;-1939608.987;2837676.847
1.27.7-11;-16.38684155;-71.54323381;-1939568.074;2837695.862
1.27.7-11;-16.38671084;-71.54363017;-1939547.733;2837652.623
1.27.7-11;-16.38707905;-71.54374343;-1939589.558;2837634.981
1.27.7-12; ; ;-1.516416327;20763369.87
1.27.7-12;-16.38749124;-71.5439476;-1939635.406;2837606.458
1.27.7-12;-16.38669303;-71.54367888;-1939545.029;2837647.332
1.27.7-12;-16.38658333;-71.54406744;-1939527.254;2837604.704
1.27.7-12;-16.38734507;-71.54433185;-1939613.401;2837564.794
1.27.7-13; ; ;-1.516416327;20763369.87
1.27.7-13;-16.38776429;-71.54448994;-1939660.653;2837541.404
1.27.7-13;-16.38789352;-71.54410608;-1939680.663;2837583.244
1.27.7-13;-16.38752898;-71.54396633;-1939639.603;2837603.842
1.27.7-13;-16.38738003;-71.54434059;-1939617.398;2837563.347
1.27.7-14; ; ;-1.516416327;20763369.87
1.27.7-14;-16.38801647;-71.54365662;-1939700.761;2837632.604
1.27.7-14;-16.38724088;-71.5433626;-1939613.359;2837676.053
1.27.7-14;-16.3871059;-71.54376524;-1939592.438;2837632.159
1.27.7-14;-16.38790847;-71.54408493;-1939682.686;2837585.447
1.27.7-15; ; ;-1.516416327;20763369.87
1.27.7-15;-16.38843807;-71.54382784;-1939748.128;2837607.695
1.27.7-15;-16.38807175;-71.5436766;-1939707.002;2837629.618
1.27.7-15;-16.38795206;-71.54408729;-1939687.775;2837584.611
1.27.7-15;-16.38832248;-71.54417868;-1939730.135;2837569.42
1.27.7-16; ; ;-1.516416327;20763369.87
1.27.7-16;-16.38830896;-71.54423522;-1939727.836;2837563.185
1.27.7-16;-16.38794269;-71.54413312;-1939686.099;2837579.537
1.27.7-16;-16.3878132;-71.54447761;-1939666.554;2837542.164
1.27.7-16;-16.38818993;-71.544596;-1939709.314;2837523.829
1.27.7-17; ; ;-1.516416327;20763369.87
1.27.7-17;-16.38925357;-71.54411066;-1939840.357;2837564.995
1.27.7-17;-16.38848352;-71.54386918;-1939752.946;2837602.414
1.27.7-17;-16.3883762;-71.54421103;-1939736.038;2837565.052
1.27.7-17;-16.38912937;-71.54443345;-1939821.707;2837530.014
1.27.7-18; ; ;-1.516416327;20763369.87
1.27.7-18;-16.38912891;-71.54447237;-1939821.163;2837525.607
1.27.7-18;-16.38837016;-71.54423417;-1939735.038;2837562.506
1.27.7-18;-16.3882302;-71.54460143;-1939713.976;2837522.689
1.27.7-18;-16.38900103;-71.54487948;-1939801.019;2837481.114
1.27.7-19; ; ;-1.516416327;20763369.87
1.27.7-19;-16.38859613;-71.54478657;-1939754.628;2837496.926
1.27.7-19;-16.3881834;-71.54468181;-1939707.468;2837514.185
1.27.7-19;-16.3880525;-71.54507026;-1939687.205;2837471.846
1.27.7-19;-16.38844522;-71.54518169;-1939731.931;2837454.093
1.27.7-20; ; ;-1.516416327;20763369.87
1.27.7-20;-16.38899111;-71.54493938;-1939799.1;2837474.451
1.27.7-20;-16.38863383;-71.54483082;-1939758.5;2837491.418
1.27.7-20;-16.38848211;-71.54519225;-1939736.132;2837452.415
1.27.7-20;-16.38885128;-71.54532622;-1939777.808;2837432.411
1.27.7-21; ; ;-1.516416327;20763369.87
1.27.7-21;-16.38883324;-71.54537909;-1939775.024;2837426.653
1.27.7-21;-16.38847069;-71.54523759;-1939734.219;2837447.422
1.27.7-21;-16.3883145;-71.54565467;-1939710.625;2837402.168
1.27.7-21;-16.3886913;-71.54581129;-1939752.913;2837379.497
1.27.7-22; ; ;-1.516416327;20763369.87
1.27.7-22;-16.38923589;-71.54550815;-1939820.695;2837406.77
1.27.7-22;-16.38891867;-71.54539946;-1939784.802;2837423.229
1.27.7-22;-16.38876433;-71.5458468;-1939761.045;2837374.519
1.27.7-22;-16.38910169;-71.54594677;-1939799.412;2837358.786
1.27.7-23; ; ;-1.516416327;20763369.87
1.27.7-23;-16.38940619;-71.5450718;-1939846.189;2837454.025
1.27.7-23;-16.38904556;-71.54495467;-1939805.303;2837472.008
1.27.7-23;-16.38893009;-71.54535868;-1939786.656;2837427.704
1.27.7-23;-16.38925844;-71.54548947;-1939823.578;2837408.594
1.27.7-24; ; ;-1.516416327;20763369.87
1.27.7-24;-16.38966599;-71.54427078;-1939886.785;2837541.463
1.27.7-24;-16.38931973;-71.54415614;-1939847.556;2837558.976
1.27.7-24;-16.38907913;-71.54489588;-1939809.986;2837478.236
1.27.7-24;-16.38941316;-71.54502691;-1939847.573;2837459.025
1.27.7-25; ; ;-1.516416327;20763369.87
1.27.7-25;-16.39027983;-71.54557532;-1939942.469;2837385.545
1.27.7-25;-16.38945118;-71.54512439;-1939850.811;2837447.476
1.27.7-25;-16.38914995;-71.54597398;-1939804.738;2837355.072
1.27.7-25;-16.38999673;-71.54632444;-1939899.79;2837304.297
1.27.7-26; ; ;-1.516416327;20763369.87
1.27.7-26;-16.39057385;-71.54461761;-1939989.057;2837490.302
1.27.7-26;-16.39018498;-71.54447595;-1939945.163;2837511.434
1.27.7-26;-16.3897292;-71.54429555;-1939893.898;2837537.831
1.27.7-26;-16.38946668;-71.54504455;-1939853.637;2837456.327
1.27.7-26;-16.3902852;-71.54549933;-1939944.057;2837394.091
1.27.7-27; ; ;-1.516416327;20763369.87
1.27.7-27;-16.39090206;-71.54377148;-1940038.258;2837581.962
1.27.7-27;-16.38957521;-71.54326857;-1939888.735;2837656.283
1.27.7-27;-16.38933317;-71.54405502;-1939850.407;2837570.266
1.27.7-27;-16.39059852;-71.54456707;-1939992.591;2837495.711
1.27.7-28; ; ;-1.516416327;20763369.87
1.27.7-28;-16.38953764;-71.54324268;-1939884.647;2837659.708
1.27.7-28;-16.38874953;-71.54296257;-1939795.601;2837701.744
1.27.7-28;-16.38850504;-71.54377995;-1939756.596;2837612.251
