ident;lat;long;y_proj;x_proj
1.1.64-1; ; ;-1.516416327;20763369.87
1.1.64-1;-16.35275447;-71.51114994;-1935967.448;2841778.848
1.1.64-1;-16.35277928;-71.51110742;-1935970.898;2841783.347
1.1.64-1;-16.35281006;-71.51083575;-1935977.934;2841813.763
1.1.64-1;-16.35286781;-71.51079621;-1935985.216;2841817.496
1.1.64-1;-16.3530183;-71.51076272;-1936003.318;2841819.334
1.1.64-1;-16.35347178;-71.51025179;-1936063.026;2841871.379
1.1.64-1;-16.35381124;-71.51013917;-1936104.327;2841879.729
1.1.64-1;-16.35372394;-71.50983597;-1936097.886;2841915.261
1.1.64-1;-16.35349692;-71.50987028;-1936070.781;2841914.328
1.1.64-1;-16.35323109;-71.50979799;-1936040.459;2841925.993
1.1.64-1;-16.35279013;-71.51021877;-1935983.356;2841884.01
1.1.64-1;-16.35240685;-71.51074016;-1935931.764;2841829.862
1.1.64-1;-16.35269485;-71.51115129;-1935960.427;2841779.472
1.1.64-2; ; ;-1.516416327;20763369.87
1.1.64-2;-16.35318032;-71.50976528;-1936034.906;2841930.366
1.1.64-2;-16.35182681;-71.5079794;-1935898.358;2842150.592
1.1.64-2;-16.35142556;-71.50832229;-1935846.901;2842116.925
1.1.64-2;-16.35227477;-71.50941346;-1935932.942;2841982.078
1.1.64-2;-16.35211633;-71.50963262;-1935911.569;2841959.282
1.1.64-2;-16.35216234;-71.51007806;-1935911.368;2841908.154
1.1.64-2;-16.35217658;-71.51037707;-1935909.279;2841874.05
1.1.64-2;-16.35237282;-71.51066057;-1935928.768;2841839.334
1.1.64-2;-16.35278365;-71.51011066;-1935983.956;2841896.358
1.1.64-3; ; ;-1.516416327;20763369.87
1.1.64-3;-16.35318802;-71.50879476;-1936048.025;2842040.357
1.1.64-3;-16.3535105;-71.50846597;-1936090.051;2842073.45
1.1.64-3;-16.35330499;-71.50821635;-1936069.047;2842104.444
1.1.64-3;-16.35263814;-71.50734855;-1936001.621;2842211.578
1.1.64-3;-16.35191458;-71.50794695;-1935909.08;2842153.129
1.1.64-3;-16.35330745;-71.50974629;-1936050.081;2841930.862
1.1.64-3;-16.35369449;-71.50942321;-1936099.62;2841962.466
1.1.64-4; ; ;-1.516416327;20763369.87
1.1.64-4;-16.35310139;-71.50692657;-1936061.36;2842253.407
1.1.64-4;-16.35223071;-71.50561918;-1935975.52;2842413.065
1.1.64-4;-16.35176633;-71.50601047;-1935916.034;2842374.731
1.1.64-4;-16.35267876;-71.50719882;-1936008.279;2842228.033
1.1.64-4;-16.35346436;-71.50825148;-1936087.33;2842098.382
1.1.64-4;-16.35370364;-71.50806193;-1936117.829;2842116.764
1.1.64-5; ; ;-1.516416327;20763369.87
1.1.64-5;-16.35167131;-71.5061776;-1935902.766;2842357.012
1.1.64-5;-16.35097217;-71.50673171;-1935813.649;2842303.268
1.1.64-5;-16.35183306;-71.50786237;-1935900.566;2842163.786
1.1.64-5;-16.3525572;-71.50727675;-1935993.015;2842220.777
1.1.64-6; ; ;-1.516416327;20763369.87
1.1.64-6;-16.35206147;-71.50564005;-1935955.373;2842412.904
