ident;lat;long;y_proj;x_proj
1.4.127-24; ; ;-1.516416327;20763369.87
1.4.127-24;-16.34506225;-71.60957063;-1933829.168;2830717.333
1.4.127-24;-16.34424588;-71.60889079;-1933741.809;2830804.987
1.4.127-24;-16.34414807;-71.60929159;-1933725.311;2830760.813
1.4.127-24;-16.34482254;-71.60988013;-1933797.149;2830685.349
1.4.127-25; ; ;-1.516416327;20763369.87
1.4.127-25;-16.34571594;-71.61014993;-1933898.681;2830643.186
1.4.127-25;-16.34509035;-71.6095937;-1933832.179;2830714.354
1.4.127-25;-16.34485247;-71.60990185;-1933800.391;2830682.498
1.4.127-25;-16.34548925;-71.61043401;-1933868.508;2830613.915
1.4.127-26; ; ;-1.516416327;20763369.87
1.4.127-26;-16.34477991;-71.60921798;-1933800.426;2830760.974
1.4.127-26;-16.34536215;-71.60848518;-1933877.961;2830836.513
1.4.127-26;-16.34522301;-71.60837283;-1933863.028;2830851.053
1.4.127-26;-16.34483721;-71.60880944;-1933812.264;2830806.55
1.4.127-26;-16.34447699;-71.60874609;-1933770.758;2830818.399
1.4.127-26;-16.34435766;-71.6088699;-1933755.197;2830805.909
1.4.127-27; ; ;-1.516416327;20763369.87
1.4.127-27;-16.34509624;-71.60950631;-1933833.963;2830724.186
1.4.127-27;-16.34578971;-71.60864519;-1933926.165;2830812.833
1.4.127-27;-16.34552541;-71.6084061;-1933898.12;2830843.364
1.4.127-27;-16.3448206;-71.60925727;-1933804.712;2830755.992
1.4.127-28; ; ;-1.516416327;20763369.87
1.4.127-28;-16.34580039;-71.60932743;-1933918.885;2830735.344
1.4.127-28;-16.34620661;-71.60882278;-1933972.897;2830787.296
1.4.127-28;-16.34592796;-71.60859015;-1933943.087;2830817.282
1.4.127-28;-16.3455132;-71.60908643;-1933888.177;2830766.388
1.4.127-29; ; ;-1.516416327;20763369.87
1.4.127-29;-16.34612611;-71.60961586;-1933953.524;2830698.423
1.4.127-29;-16.34650361;-71.60917655;-1934003.347;2830743.34
1.4.127-29;-16.34651586;-71.60905079;-1934006.359;2830757.438
1.4.127-29;-16.3462726;-71.60886172;-1933980.159;2830782.026
1.4.127-29;-16.34585607;-71.60937888;-1933924.779;2830728.789
1.4.127-30; ; ;-1.516416327;20763369.87
1.4.127-30;-16.34640924;-71.61074125;-1933972.693;2830567.163
1.4.127-30;-16.34577283;-71.61019233;-1933904.83;2830637.642
1.4.127-30;-16.34554756;-71.61048857;-1933874.673;2830606.973
1.4.127-30;-16.34616463;-71.61103658;-1933940.276;2830536.848
1.4.127-31; ; ;-1.516416327;20763369.87
1.4.127-31;-16.3461063;-71.61037726;-1933941.674;2830612.355
1.4.127-31;-16.34672408;-71.60963797;-1934023.463;2830688.169
1.4.127-31;-16.34654383;-71.60923147;-1934007.383;2830736.592
1.4.127-31;-16.34581889;-71.61012464;-1933911.085;2830644.719
1.4.127-32; ; ;-1.516416327;20763369.87
1.4.127-32;-16.34643851;-71.61067119;-1933977.006;2830574.727
1.4.127-32;-16.34694209;-71.61005629;-1934043.83;2830637.917
1.4.127-32;-16.34686674;-71.60987577;-1934037.24;2830659.36
1.4.127-32;-16.34675709;-71.60967333;-1934026.897;2830683.732
1.4.127-32;-16.34615379;-71.61041413;-1933946.789;2830607.559
1.4.127-33; ; ;-1.516416327;20763369.87
1.4.127-33;-16.34759836;-71.61054876;-1934114.73;2830573.581
1.4.127-33;-16.34725316;-71.61013115;-1934079.42;2830625.399
1.4.127-33;-16.34712711;-71.60999378;-1934066.338;2830642.608
1.4.127-33;-16.34715769;-71.60995447;-1934070.42;2830646.668
1.4.127-33;-16.34706004;-71.60987521;-1934059.945;2830656.919
1.4.127-33;-16.34694144;-71.60979831;-1934046.981;2830667.174
1.4.127-33;-16.34690658;-71.60982759;-1934042.521;2830664.306
1.4.127-33;-16.3473732;-71.61073634;-1934085.945;2830555.231
1.4.127-34; ; ;-1.516416327;20763369.87
1.4.127-34;-16.34685815;-71.60945636;-1934041.478;2830707.022
1.4.127-34;-16.34695906;-71.60934985;-1934054.659;2830717.791
1.4.127-34;-16.34687462;-71.60921134;-1934046.476;2830734.588
1.4.127-34;-16.34669217;-71.60906664;-1934026.863;2830753.358
1.4.127-34;-16.34658493;-71.60915419;-1934013.176;2830744.82
1.4.127-34;-16.34677179;-71.60956286;-1934030.005;2830696.066
1.4.127-35; ; ;-1.516416327;20763369.87
1.4.127-35;-16.34749083;-71.60986244;-1934110.69;2830652.785
1.4.127-35;-16.34736772;-71.60958255;-1934099.735;2830686.113
1.4.127-35;-16.34718499;-71.60956626;-1934078.482;2830690.327
1.4.127-35;-16.347002;-71.60938984;-1934059.201;2830712.7
1.4.127-35;-16.34683051;-71.60961581;-1934036.238;2830689.303
1.4.127-35;-16.34736783;-71.61004322;-1934093.985;2830633.883
1.4.132-1; ; ;-1.516416327;20763369.87
1.4.132-1;-16.34166427;-71.6088966;-1933438.594;2830837.77
1.4.132-1;-16.34156488;-71.60919056;-1933423.246;2830805.728
1.4.132-1;-16.34192329;-71.6092994;-1933463.971;2830788.746
1.4.132-1;-16.34209051;-71.60875561;-1933490.408;2830848.234
1.4.132-2; ; ;-1.516416327;20763369.87
1.4.132-2;-16.34129557;-71.60918138;-1933391.737;2830810.258
1.4.132-2;-16.34104691;-71.60932112;-1933360.791;2830797.635
1.4.132-2;-16.34100688;-71.60949187;-1933353.955;2830778.794
1.4.132-2;-16.34135132;-71.60960459;-1933392.991;2830761.552
1.4.132-2;-16.34145089;-71.60922834;-1933409.388;2830802.921
1.4.132-3; ; ;-1.516416327;20763369.87
1.4.132-3;-16.34152745;-71.6092522;-1933418.08;2830799.224
1.4.132-3;-16.34143131;-71.60962484;-1933402.131;2830758.22
1.4.132-3;-16.34177729;-71.60974132;-1933441.301;2830740.532
1.4.132-3;-16.3418866;-71.60936883;-1933458.795;2830781.349
1.4.132-4; ; ;-1.516416327;20763369.87
1.4.132-4;-16.34196275;-71.60939285;-1933467.436;2830777.64
1.4.132-4;-16.34185416;-71.60975462;-1933450.16;2830738.028
1.4.132-4;-16.34220327;-71.60987517;-1933489.646;2830719.839
1.4.132-4;-16.3423214;-71.60950546;-1933508.142;2830760.226
1.4.132-5; ; ;-1.516416327;20763369.87
1.4.132-5;-16.3422588;-71.60849082;-1933513.481;2830876.076
1.4.132-5;-16.34200266;-71.60930812;-1933473.182;2830786.73
1.4.132-5;-16.34235992;-71.60942338;-1933513.692;2830769.033
1.4.132-5;-16.34260069;-71.60859166;-1933552.366;2830860.215
1.4.132-6; ; ;-1.516416327;20763369.87
1.4.132-6;-16.34276972;-71.60964217;-1933559.075;2830738.92
1.4.132-6;-16.34239063;-71.60952173;-1933516.068;2830757.484
1.4.132-6;-16.34228727;-71.60988797;-1933499.35;2830717.3
1.4.132-6;-16.34266245;-71.61000454;-1933541.948;2830699.223
1.4.132-7; ; ;-1.516416327;20763369.87
1.4.132-7;-16.34323186;-71.60979522;-1933611.428;2830715.58
1.4.132-7;-16.34284261;-71.60965429;-1933567.483;2830736.6
1.4.132-7;-16.34273705;-71.61002093;-1933550.502;2830696.399
1.4.132-7;-16.34312595;-71.61015581;-1933594.482;2830676.069
1.4.132-8; ; ;-1.516416327;20763369.87
1.4.132-8;-16.34358939;-71.60889981;-1933664.609;2830812.469
1.4.132-8;-16.34333731;-71.60971872;-1933624.766;2830722.888
1.4.132-8;-16.34369466;-71.60983762;-1933665.241;2830704.778
1.4.132-8;-16.34392431;-71.60911941;-1933701.19;2830783.233
1.4.132-9; ; ;-1.516416327;20763369.87
1.4.132-9;-16.34366306;-71.60992056;-1933660.493;2830695.785
1.4.132-9;-16.34330497;-71.60981187;-1933619.804;2830712.745
1.4.132-9;-16.34319547;-71.61018405;-1933602.291;2830671.967
1.4.132-9;-16.34356511;-71.61030132;-1933644.229;2830653.883
1.4.132-10; ; ;-1.516416327;20763369.87
1.4.132-10;-16.34316454;-71.61030159;-1933597.189;2830659.042
1.4.132-10;-16.34292604;-71.61113159;-1933558.804;2830568.026
1.4.132-10;-16.34326719;-71.61123269;-1933597.599;2830552.146
1.4.132-10;-16.34353847;-71.61042015;-1933639.615;2830640.756
1.4.132-11; ; ;-1.516416327;20763369.87
1.4.132-11;-16.34271248;-71.61014926;-1933546.012;2830682.168
1.4.132-11;-16.34250679;-71.61099655;-1933511.263;2830588.768
1.4.132-11;-16.34286123;-71.61110604;-1933551.514;2830571.763
1.4.132-11;-16.34309884;-71.61028087;-1933589.734;2830662.241
1.4.132-12; ; ;-1.516416327;20763369.87
1.4.132-12;-16.34224283;-71.60999818;-1933492.754;2830705.38
1.4.132-12;-16.34202645;-71.61084845;-1933456.712;2830611.78
1.4.132-12;-16.34239214;-71.61095818;-1933498.28;2830594.603
1.4.132-12;-16.34261901;-71.61011825;-1933535.424;2830686.894
1.4.132-13; ; ;-1.516416327;20763369.87
1.4.132-13;-16.34181437;-71.60987745;-1933443.952;2830724.618
1.4.132-13;-16.34159301;-71.61070916;-1933407.558;2830633.187
1.4.132-13;-16.34194972;-71.61081917;-1933448.069;2830616.093
1.4.132-13;-16.34217131;-71.60999327;-1933484.417;2830706.863
1.4.132-14; ; ;-1.516416327;20763369.87
1.4.132-14;-16.34138426;-71.60974116;-1933395.151;2830745.641
1.4.132-14;-16.34115702;-71.61056426;-1933358.175;2830655.261
1.4.132-14;-16.34153097;-71.61069154;-1933400.494;2830635.988
1.4.132-14;-16.34174378;-71.60984934;-1933436.015;2830728.719
1.4.132-15; ; ;-1.516416327;20763369.87
1.4.132-15;-16.34131958;-71.60972144;-1933387.802;2830748.714
1.4.132-15;-16.34096887;-71.6096138;-1933347.967;2830765.461
1.4.132-15;-16.34073149;-71.61043708;-1933309.798;2830675.192
1.4.132-15;-16.34108885;-71.61054293;-1933350.437;2830658.563
1.4.132-16; ; ;-1.516416327;20763369.87
1.4.132-16;-16.34107124;-71.61061916;-1933347.415;2830650.148
1.4.132-16;-16.34071071;-71.61050757;-1933306.476;2830667.469
1.4.132-16;-16.34048721;-71.61133315;-1933269.908;2830576.759
1.4.132-16;-16.34082779;-71.61144139;-1933308.547;2830560.077
1.4.132-17; ; ;-1.516416327;20763369.87
1.4.132-17;-16.34149551;-71.61075579;-1933395.527;2830629.163
1.4.132-17;-16.34113697;-71.61063084;-1933354.988;2830647.972
1.4.132-17;-16.3409014;-71.61146588;-1933316.885;2830556.347
1.4.132-17;-16.34126705;-71.6115816;-1933358.374;2830538.492
1.4.132-18; ; ;-1.516416327;20763369.87
1.4.132-18;-16.34193748;-71.6109006;-1933445.613;2830607.02
1.4.132-18;-16.34156005;-71.61077354;-1933402.883;2830626.314
1.4.132-18;-16.34134567;-71.61160773;-1933367.279;2830534.51
1.4.132-18;-16.34169705;-71.61172311;-1933407.096;2830516.879
1.4.132-19; ; ;-1.516416327;20763369.87
1.4.132-19;-16.34237356;-71.61103729;-1933495.11;2830585.874
1.4.132-19;-16.34199728;-71.61091691;-1933452.431;2830604.396
1.4.132-19;-16.34175535;-71.6117416;-1933413.71;2830514.027
1.4.132-19;-16.3421229;-71.61185588;-1933455.44;2830496.31
1.4.132-20; ; ;-1.516416327;20763369.87
1.4.132-20;-16.34247565;-71.61107145;-1933506.67;2830580.678
1.4.132-20;-16.3422359;-71.61188445;-1933468.351;2830491.608
1.4.132-20;-16.34260532;-71.61200195;-1933510.261;2830473.501
1.4.132-20;-16.34284731;-71.61118559;-1933548.884;2830562.924
1.4.132-21; ; ;-1.516416327;20763369.87
1.4.132-21;-16.34291383;-71.61120685;-1933556.429;2830559.652
1.4.132-21;-16.34267269;-71.61202412;-1933517.893;2830470.115
1.4.132-21;-16.34304709;-71.61214734;-1933560.316;2830451.296
1.4.132-21;-16.34330696;-71.61133306;-1933601.013;2830540.251
1.4.132-22; ; ;-1.516416327;20763369.87
1.4.132-22;-16.34263499;-71.61208015;-1933512.766;2830464.251
1.4.132-22;-16.34241108;-71.61291695;-1933476.01;2830372.277
1.4.132-22;-16.34276621;-71.61303463;-1933516.239;2830354.336
1.4.132-22;-16.34301553;-71.61220183;-1933555.928;2830445.527
1.4.132-23; ; ;-1.516416327;20763369.87
1.4.132-23;-16.3422208;-71.61196122;-1933465.619;2830483.099
1.4.132-23;-16.34197784;-71.61278445;-1933426.796;2830392.91
1.4.132-23;-16.3423458;-71.61289571;-1933468.611;2830375.53
1.4.132-23;-16.34257905;-71.61206381;-1933506.401;2830466.828
1.4.132-24; ; ;-1.516416327;20763369.87
1.4.132-24;-16.34173732;-71.61180914;-1933410.748;2830506.603
1.4.132-24;-16.34149822;-71.61262623;-1933372.456;2830417.059
1.4.132-24;-16.3418609;-71.61274428;-1933413.566;2830398.979
1.4.132-24;-16.34210945;-71.61192605;-1933452.983;2830488.529
1.4.132-25; ; ;-1.516416327;20763369.87
1.4.132-25;-16.34132108;-71.611675;-1933363.55;2830527.202
1.4.132-25;-16.34107137;-71.61249509;-1933323.974;2830437.455
1.4.132-25;-16.34142864;-71.61261564;-1933364.417;2830419.161
