ident;lat;long;y_proj;x_proj
1.29.26-16; ; ;-1.516416327;20763369.87
1.29.26-16;-16.29303292;-71.62235306;-1927560.097;2829940.667
1.29.26-16;-16.29276765;-71.62268089;-1927524.861;2829906.912
1.29.26-16;-16.29310783;-71.62297683;-1927561.117;2829868.96
1.29.26-16;-16.2933858;-71.62261734;-1927598.239;2829906.141
1.29.26-17; ; ;-1.516416327;20763369.87
1.29.26-17;-16.29309731;-71.62405488;-1927546.446;2829746.838
1.29.26-17;-16.292852;-71.62449576;-1927512.146;2829700.005
1.29.26-17;-16.29314846;-71.62474008;-1927543.912;2829668.472
1.29.26-17;-16.2934248;-71.62434097;-1927581.335;2829710.167
1.29.26-18; ; ;-1.516416327;20763369.87
1.29.26-18;-16.29226729;-71.62476798;-1927440.095;2829676.678
1.29.26-18;-16.29265119;-71.6252822;-1927478.765;2829613.41
1.29.26-18;-16.2931577;-71.62488665;-1927543.171;2829651.731
1.29.26-18;-16.29251121;-71.62443627;-1927472.871;2829711.149
1.29.26-19; ; ;-1.516416327;20763369.87
1.29.26-19;-16.29452562;-71.62751648;-1927671.018;2829335.846
1.29.26-19;-16.29430706;-71.62731995;-1927647.804;2829360.953
1.29.26-19;-16.29375611;-71.62795073;-1927575.251;2829296.529
1.29.26-19;-16.29395967;-71.62814511;-1927596.731;2829271.859
1.29.27-1; ; ;-1.516416327;20763369.87
1.29.27-1;-16.2954581;-71.62766123;-1927778.705;2829307.398
1.29.27-1;-16.29535742;-71.62774063;-1927765.895;2829299.693
1.29.27-1;-16.29538662;-71.62817658;-1927763.89;2829249.879
1.29.27-1;-16.29574538;-71.62849092;-1927802.098;2829209.603
1.29.27-1;-16.29601163;-71.62807698;-1927838.519;2829253.109
1.29.27-2; ; ;-1.516416327;20763369.87
1.29.27-2;-16.29604685;-71.62804658;-1927843.034;2829256.101
1.29.27-2;-16.29629373;-71.62769402;-1927876.416;2829292.897
1.29.27-2;-16.29539144;-71.62701288;-1927778.959;2829381.783
1.29.27-2;-16.29534229;-71.62752012;-1927766.866;2829324.894
1.29.27-3; ; ;-1.516416327;20763369.87
1.29.27-3;-16.29633143;-71.62763842;-1927881.536;2829298.716
1.29.27-3;-16.2965743;-71.62727167;-1927914.624;2829337.171
1.29.27-3;-16.29565801;-71.62659333;-1927815.488;2829425.921
1.29.27-3;-16.29541142;-71.62693592;-1927782.264;2829390.252
1.29.27-4; ; ;-1.516416327;20763369.87
1.29.27-4;-16.2966013;-71.62721456;-1927918.506;2829343.299
1.29.27-4;-16.29685652;-71.62687456;-1927952.712;2829378.562
1.29.27-4;-16.29631028;-71.62647143;-1927893.597;2829431.327
1.29.27-4;-16.29607155;-71.62679904;-1927861.482;2829397.257
1.29.27-5; ; ;-1.516416327;20763369.87
1.29.27-5;-16.29692264;-71.6268434;-1927960.864;2829381.242
1.29.27-5;-16.29715804;-71.62647954;-1927993.04;2829419.466
1.29.27-5;-16.29660007;-71.62606066;-1927932.744;2829474.169
1.29.27-5;-16.29635162;-71.62640108;-1927899.328;2829438.771
1.29.27-6; ; ;-1.516416327;20763369.87
1.29.27-6;-16.2972141;-71.62644283;-1928000.08;2829422.906
1.29.27-6;-16.29747762;-71.6260485;-1928035.938;2829464.223
1.29.27-6;-16.29690466;-71.62564713;-1927973.664;2829517.133
1.29.27-6;-16.29664177;-71.62600112;-1927938.382;2829480.383
1.29.27-7; ; ;-1.516416327;20763369.87
1.29.27-7;-16.29751362;-71.626003;-1928040.732;2829468.917
1.29.27-7;-16.29777143;-71.62563884;-1928075.543;2829506.886
1.29.27-7;-16.29721251;-71.62521824;-1928015.158;2829561.797
1.29.27-7;-16.2969589;-71.62557842;-1927980.889;2829524.225
1.29.27-8; ; ;-1.516416327;20763369.87
1.29.27-8;-16.29779766;-71.62559287;-1928079.196;2829511.761
1.29.27-8;-16.29806072;-71.62523942;-1928114.492;2829548.447
1.29.27-8;-16.29749932;-71.62483088;-1928053.664;2829602.022
1.29.27-8;-16.29725987;-71.62516087;-1928021.434;2829567.691
1.29.27-9; ; ;-1.516416327;20763369.87
1.29.27-9;-16.29808626;-71.62519988;-1928117.983;2829552.601
1.29.27-9;-16.29842252;-71.62474914;-1928163.086;2829599.375
1.29.27-9;-16.29777659;-71.62443932;-1928091.103;2829642.847
1.29.27-9;-16.29754896;-71.62476176;-1928060.354;2829609.22
1.29.27-10; ; ;-1.516416327;20763369.87
1.29.27-10;-16.29843892;-71.62469959;-1928165.63;2829604.783
1.29.27-10;-16.29862457;-71.62443793;-1928190.691;2829632.059
1.29.27-10;-16.29808665;-71.62402612;-1928132.662;2829685.703
1.29.27-10;-16.29780682;-71.62440324;-1928095.102;2829646.549
1.29.27-11; ; ;-1.516416327;20763369.87
1.29.27-11;-16.29799596;-71.6239639;-1928122.788;2829693.93
1.29.27-11;-16.29766929;-71.62373;-1928087.346;2829724.671
1.29.27-11;-16.29722425;-71.624343;-1928027.447;2829660.9
1.29.27-11;-16.29746509;-71.62436772;-1928055.419;2829654.988
1.29.27-11;-16.29766192;-71.62444581;-1928077.557;2829643.591
1.29.27-12; ; ;-1.516416327;20763369.87
1.29.27-12;-16.29736492;-71.62400385;-1928048.192;2829697.545
1.29.27-12;-16.2976206;-71.62366541;-1928082.434;2829732.625
1.29.27-12;-16.29718311;-71.62335231;-1928034.966;2829773.779
1.29.27-12;-16.29692947;-71.62369025;-1928000.97;2829738.729
1.29.27-13; ; ;-1.516416327;20763369.87
1.29.27-13;-16.29730236;-71.62406832;-1928040.042;2829691.041
1.29.27-13;-16.29687948;-71.62375566;-1927994.285;2829731.957
1.29.27-13;-16.2966241;-71.62409573;-1927960.059;2829696.687
1.29.27-13;-16.29706052;-71.62441128;-1928007.37;2829655.27
1.29.27-14; ; ;-1.516416327;20763369.87
1.29.27-14;-16.29719294;-71.62438582;-1928023.236;2829656.448
1.29.27-14;-16.29713461;-71.62448035;-1928015.209;2829646.482
1.29.27-14;-16.29745258;-71.62471897;-1928049.571;2829615.317
1.29.27-14;-16.2976323;-71.62448537;-1928073.586;2829639.488
1.29.27-15; ; ;-1.516416327;20763369.87
1.29.27-15;-16.2974145;-71.62479789;-1928044.115;2829606.859
1.29.27-15;-16.29708291;-71.62456007;-1928008.145;2829638.108
1.29.27-15;-16.29656735;-71.62526926;-1927938.767;2829564.339
1.29.27-15;-16.29690594;-71.62550555;-1927975.579;2829533.173
1.29.27-16; ; ;-1.516416327;20763369.87
1.29.27-16;-16.2968032;-71.62480113;-1927972.295;2829614.382
1.29.27-16;-16.29701062;-71.62449911;-1928000.417;2829645.954
1.29.27-16;-16.29657986;-71.62417543;-1927953.871;2829688.221
1.29.27-16;-16.29636064;-71.62449083;-1927924.198;2829655.282
1.29.27-17; ; ;-1.516416327;20763369.87
1.29.27-17;-16.29651705;-71.62522077;-1927933.465;2829570.486
1.29.27-17;-16.29675512;-71.6248585;-1927965.935;2829608.496
1.29.27-17;-16.2963128;-71.62453805;-1927917.992;2829650.545
1.29.27-17;-16.29607727;-71.62487791;-1927886.099;2829615.044
1.29.27-18; ; ;-1.516416327;20763369.87
1.29.27-18;-16.29658646;-71.62594649;-1927932.569;2829487.292
1.29.27-18;-16.29683663;-71.62558713;-1927966.423;2829524.816
1.29.27-18;-16.29601546;-71.62498479;-1927877.509;2829603.721
1.29.27-18;-16.29576482;-71.62532002;-1927843.9;2829568.94
1.29.27-19; ; ;-1.516416327;20763369.87
1.29.27-19;-16.29653488;-71.62600457;-1927925.789;2829481.371
1.29.27-19;-16.29573017;-71.62541751;-1927838.617;2829558.331
1.29.27-19;-16.29546411;-71.62574198;-1927803.331;2829524.969
1.29.27-19;-16.29629842;-71.62634444;-1927893.787;2829445.881
1.29.27-20; ; ;-1.516416327;20763369.87
1.29.27-20;-16.29516338;-71.62610744;-1927763.464;2829487.405
1.29.27-20;-16.29601642;-71.62677344;-1927855.328;2829400.871
1.29.27-20;-16.29625425;-71.62640379;-1927887.861;2829439.721
1.29.27-20;-16.29540815;-71.62579307;-1927796.123;2829519.897
1.29.27-21; ; ;-1.516416327;20763369.87
1.29.27-21;-16.29561844;-71.62654982;-1927811.385;2829431.366
1.29.27-21;-16.29513658;-71.6261971;-1927759.2;2829477.584
1.29.27-21;-16.29492863;-71.62644119;-1927731.74;2829452.587
1.29.27-21;-16.29509202;-71.62670089;-1927747.689;2829421.027
1.29.27-21;-16.29535859;-71.62691423;-1927776.331;2829393.394
1.29.27-22; ; ;-1.516416327;20763369.87
1.29.27-22;-16.29457009;-71.6260101;-1927695.013;2829506.1
1.29.27-22;-16.29491264;-71.62634936;-1927731.008;2829463.207
1.29.27-22;-16.29534782;-71.62575584;-1927789.504;2829524.898
1.29.27-22;-16.29429186;-71.62478029;-1927677.671;2829649.156
1.29.27-22;-16.29409527;-71.62498015;-1927652.096;2829629.028
1.29.27-22;-16.29425588;-71.62531985;-1927666.721;2829588.433
1.29.27-23; ; ;-1.516416327;20763369.87
1.29.27-23;-16.29594855;-71.62490434;-1927870.656;2829613.708
1.29.27-23;-16.29560545;-71.6246594;-1927833.421;2829645.913
1.29.27-23;-16.29506982;-71.62540569;-1927761.225;2829568.194
1.29.27-23;-16.29540989;-71.62568;-1927797.737;2829532.698
1.29.27-24; ; ;-1.516416327;20763369.87
1.29.27-24;-16.29688289;-71.62356747;-1927997.032;2829753.254
1.29.27-24;-16.29657407;-71.62331826;-1927963.876;2829785.502
1.29.27-24;-16.29566681;-71.62457452;-1927841.684;2829654.747
1.29.27-24;-16.29597271;-71.62480952;-1927874.674;2829624.149
1.29.27-25; ; ;-1.516416327;20763369.87
1.29.27-25;-16.29728998;-71.62212831;-1928062.775;2829911.205
1.29.27-25;-16.29694968;-71.62186671;-1928026.077;2829945.265
1.29.27-25;-16.29642516;-71.6226255;-1927955.027;2829865.986
1.29.27-25;-16.29675313;-71.62288373;-1927990.319;2829832.467
1.29.27-26; ; ;-1.516416327;20763369.87
1.29.27-26;-16.29670007;-71.62296482;-1927983.077;2829823.957
1.29.27-26;-16.29637567;-71.62272354;-1927947.994;2829855.506
1.29.27-26;-16.29578799;-71.62349691;-1927869.346;2829775.389
1.29.27-26;-16.29613463;-71.62375664;-1927906.811;2829741.46
1.29.27-27; ; ;-1.516416327;20763369.87
1.29.27-27;-16.29608284;-71.62380099;-1927900.178;2829737.099
1.29.27-27;-16.29576971;-71.62355879;-1927866.428;2829768.607
1.29.27-27;-16.29526527;-71.62428204;-1927798.181;2829693.098
1.29.27-27;-16.29558013;-71.62449962;-1927832.44;2829664.359
1.29.27-28; ; ;-1.516416327;20763369.87
1.29.27-28;-16.29551953;-71.62460419;-1927824.021;2829653.283
1.29.27-28;-16.2951854;-71.62434425;-1927788.027;2829687.073
1.29.27-28;-16.29466133;-71.62508757;-1927717.225;2829609.542
1.29.27-28;-16.2950099;-71.62536216;-1927754.732;2829573.903
1.29.27-29; ; ;-1.516416327;20763369.87
1.29.27-29;-16.29513312;-71.62427946;-1927782.695;2829695.096
1.29.27-29;-16.29480318;-71.62404997;-1927746.814;2829725.379
1.29.27-29;-16.29430746;-71.62471024;-1927680.376;2829656.899
1.29.27-29;-16.29461079;-71.62500214;-1927712.355;2829619.882
1.29.27-30; ; ;-1.516416327;20763369.87
1.29.27-30;-16.29568801;-71.62347825;-1927857.839;2829778.795
1.29.27-30;-16.29537439;-71.62325196;-1927823.834;2829808.505
1.29.27-30;-16.29484567;-71.62396873;-1927752.815;2829734.044
1.29.27-30;-16.29518342;-71.62419882;-1927789.607;2829703.592
1.29.27-31; ; ;-1.516416327;20763369.87
1.29.27-31;-16.29574278;-71.6234013;-1927865.229;2829786.815
1.29.27-31;-16.29627387;-71.62263369;-1927937.161;2829867.009
1.29.27-31;-16.29601969;-71.62264738;-1927907.143;2829868.738
1.29.27-31;-16.29579834;-71.62263226;-1927881.34;2829873.31
1.29.27-31;-16.29567539;-71.62258155;-1927867.535;2829880.648
1.29.27-31;-16.29554322;-71.62259907;-1927851.797;2829880.368
1.29.27-31;-16.29532112;-71.62268979;-1927824.586;2829872.946
1.29.27-31;-16.29500662;-71.6228672;-1927785.445;2829856.886
1.29.27-32; ; ;-1.516416327;20763369.87
1.29.27-32;-16.29528736;-71.62319225;-1927814.359;2829816.4
1.29.27-32;-16.29497601;-71.6229424;-1927780.914;2829848.753
1.29.27-32;-16.29444846;-71.62366309;-1927709.985;2829773.832
1.29.27-32;-16.29478493;-71.62389194;-1927746.64;2829743.536
1.29.27-33; ; ;-1.516416327;20763369.87
1.29.27-33;-16.29394578;-71.62437871;-1927642.038;2829699.164
1.29.27-33;-16.29428704;-71.62464254;-1927678.821;2829664.841
1.29.27-33;-16.29472259;-71.62399863;-1927737.991;2829732.242
1.29.27-33;-16.29441208;-71.62375448;-1927704.573;2829763.937
1.29.27-34; ; ;-1.516416327;20763369.87
1.29.27-34;-16.29305415;-71.62382156;-1927544.285;2829773.855
1.29.27-34;-16.29330894;-71.62349777;-1927578.24;2829807.286
1.29.27-34;-16.29321719;-71.62340122;-1927568.669;2829819.42
1.29.27-34;-16.29293949;-71.62354107;-1927534.318;2829807.144
1.29.27-34;-16.29279096;-71.6236578;-1927515.423;2829795.823
1.29.27-35; ; ;-1.516416327;20763369.87
1.29.27-35;-16.29349127;-71.62391954;-1927594.393;2829757.102
1.29.27-35;-16.29395754;-71.62426318;-1927644.859;2829712.114
1.29.27-35;-16.29408474;-71.62407589;-1927662.13;2829731.712
1.29.27-35;-16.29342794;-71.62359774;-1927590.967;2829794.413
1.29.27-35;-16.29334735;-71.62368715;-1927580.389;2829785.314
1.29.27-36; ; ;-1.516416327;20763369.87
1.29.27-36;-16.2943518;-71.62367928;-1927698.432;2829773.243
1.29.27-36;-16.29361895;-71.62311725;-1927619.385;2829846.439
1.29.27-36;-16.29335615;-71.62345028;-1927584.375;2829812.063
1.29.27-36;-16.29410033;-71.62404576;-1927664.336;2829734.928
1.29.27-37; ; ;-1.516416327;20763369.87
1.29.27-37;-16.29438779;-71.62358625;-1927703.818;2829783.328
1.29.27-37;-16.29488845;-71.62285956;-1927771.665;2829859.278
1.29.27-37;-16.29431788;-71.6224772;-1927709.433;2829910.004
1.29.27-37;-16.29371891;-71.62308457;-1927631.529;2829848.855
1.29.27-38; ; ;-1.516416327;20763369.87
1.29.27-38;-16.29566446;-71.62157701;-1927878.774;2829994.71
1.29.27-38;-16.2951229;-71.62172501;-1927813.338;2829984.916
1.29.27-38;-16.29499908;-71.62183493;-1927797.428;2829974.049
1.29.27-38;-16.29490737;-71.62204235;-1927784.074;2829951.709
1.29.27-38;-16.29493674;-71.62222703;-1927785.22;2829930.386
1.29.27-38;-16.29499535;-71.62234551;-1927790.625;2829916.194
1.29.27-38;-16.29511317;-71.62247063;-1927802.901;2829900.484
1.29.27-38;-16.29538432;-71.62253266;-1927833.966;2829889.95
1.29.27-38;-16.29583983;-71.62241903;-1927888.87;2829896.956
1.29.27-38;-16.29628227;-71.62230291;-1927942.271;2829904.413
1.29.27-38;-16.29647441;-71.62221375;-1927965.943;2829912.044
1.29.27-38;-16.29658764;-71.62200411;-1927981.853;2829934.357
1.29.27-38;-16.29659894;-71.62181601;-1927985.525;2829955.542
1.29.27-38;-16.29653953;-71.62165739;-1927980.526;2829974.298
1.29.27-38;-16.29643157;-71.62155127;-1927969.173;2829987.726
1.29.27-38;-16.29622435;-71.62146748;-1927945.884;2829999.903
1.29.27-39; ; ;-1.516416327;20763369.87
1.29.27-39;-16.29503888;-71.62155406;-1927805.603;2830005.387
1.29.27-39;-16.29492024;-71.62148394;-1927792.546;2830014.871
1.29.27-39;-16.29479805;-71.62142459;-1927778.937;2830023.178
1.29.27-39;-16.2945729;-71.6214069;-1927752.721;2830028.091
1.29.27-39;-16.29444108;-71.62139745;-1927737.359;2830030.864
1.29.27-39;-16.29428421;-71.62141916;-1927718.669;2830030.427
1.29.27-39;-16.29416277;-71.62154421;-1927702.851;2830017.813
1.29.27-39;-16.29459189;-71.62204625;-1927746.98;2829955.34
1.29.27-39;-16.29508384;-71.62158905;-1927810.447;2830000.839
1.29.27-40; ; ;-1.516416327;20763369.87
1.29.27-40;-16.29413249;-71.62157952;-1927698.855;2830014.199
1.29.27-40;-16.29386299;-71.62180981;-1927664.338;2829991.562
1.29.27-40;-16.29430799;-71.62232933;-1927710.116;2829926.901
1.29.27-40;-16.29456701;-71.62207808;-1927743.662;2829952.051
1.29.27-41; ; ;-1.516416327;20763369.87
1.29.27-41;-16.29384259;-71.6218473;-1927661.475;2829987.573
1.29.27-41;-16.29378327;-71.62190061;-1927653.845;2829982.293
1.29.27-41;-16.29375662;-71.62200744;-1927649.384;2829970.522
1.29.27-41;-16.29379282;-71.62230171;-1927649.966;2829936.683
1.29.27-41;-16.29383542;-71.62278355;-1927648.962;2829881.489
1.29.27-41;-16.29428352;-71.62235832;-1927706.881;2829923.929
1.29.27-42; ; ;-1.516416327;20763369.87
1.29.27-42;-16.29371139;-71.62196231;-1927644.636;2829976.224
1.29.27-42;-16.29375759;-71.62186142;-1927651.318;2829987.069
1.29.27-42;-16.29385429;-71.62177315;-1927663.774;2829995.831
1.29.27-42;-16.29410894;-71.62156213;-1927696.305;2830016.476
1.29.27-42;-16.29409251;-71.62152595;-1927694.827;2830020.791
1.29.27-42;-16.29403204;-71.621446;-1927688.723;2830030.639
1.29.27-42;-16.29390821;-71.62145572;-1927674.062;2830031.134
1.29.27-42;-16.29367244;-71.62160735;-1927644.486;2830016.981
1.29.27-42;-16.29359632;-71.62173461;-1927633.962;2830003.531
1.29.27-42;-16.29354168;-71.62186118;-1927625.968;2829989.883
1.29.27-42;-16.29359195;-71.62206747;-1927629.3;2829965.84
1.29.27-42;-16.29361982;-71.62218254;-1927631.138;2829952.43
1.29.27-42;-16.2936682;-71.62222506;-1927636.288;2829946.984
1.29.27-42;-16.29372956;-71.62221394;-1927643.632;2829947.453
1.29.28-1; ; ;-1.516416327;20763369.87
1.29.28-1;-16.29952076;-71.62318669;-1928311.522;2829762.382
1.29.28-1;-16.29896853;-71.62276873;-1928251.89;2829816.909
1.29.28-1;-16.29813135;-71.6239536;-1928138.814;2829693.35
1.29.28-1;-16.29864807;-71.62437794;-1928194.198;2829638.559
1.29.28-2; ; ;-1.516416327;20763369.87
1.29.28-2;-16.2986634;-71.62306717;-1928212.34;2829787.005
1.29.28-2;-16.29890114;-71.62270703;-1928244.746;2829824.776
1.29.28-2;-16.29806445;-71.62209146;-1928154.175;2829905.387
1.29.28-2;-16.29781898;-71.62242767;-1928121.16;2829870.428
1.29.28-3; ; ;-1.516416327;20763369.87
1.29.28-3;-16.29835705;-71.62346234;-1928171.441;2829746.146
1.29.28-3;-16.29860953;-71.62313971;-1928205.11;2829779.474
1.29.28-3;-16.29777774;-71.62250863;-1928115.308;2829861.779
1.29.28-3;-16.2975289;-71.62283121;-1928082.067;2829828.41
1.29.28-4; ; ;-1.516416327;20763369.87
1.29.28-4;-16.29807651;-71.62393617;-1928132.592;2829696.034
1.29.28-4;-16.29836098;-71.62356756;-1928170.591;2829734.164
1.29.28-4;-16.29749351;-71.62294136;-1928076.538;2829816.374
1.29.28-4;-16.29723977;-71.62329984;-1928042.274;2829778.997
1.29.28-5; ; ;-1.516416327;20763369.87
1.29.28-5;-16.29716802;-71.62320719;-1928035.003;2829790.431
1.29.28-5;-16.29771584;-71.62244209;-1928108.869;2829870.124
1.29.28-5;-16.29736958;-71.62219545;-1928071.286;2829902.564
1.29.28-5;-16.29682696;-71.6229452;-1927998.222;2829824.544
1.29.28-6; ; ;-1.516416327;20763369.87
1.29.28-6;-16.29774752;-71.62237236;-1928113.458;2829877.622
1.29.28-6;-16.29799899;-71.62203141;-1928147.238;2829913.042
1.29.28-6;-16.29766302;-71.62177358;-1928111.001;2829946.618
1.29.28-6;-16.29742269;-71.62211826;-1928078.484;2829910.631
1.29.28-7; ; ;-1.516416327;20763369.87
1.29.28-7;-16.29737006;-71.62203765;-1928073.308;2829920.452
1.29.28-7;-16.29759598;-71.62170521;-1928103.982;2829955.236
1.29.28-7;-16.2974651;-71.62161045;-1928089.795;2829967.672
1.29.28-7;-16.2973472;-71.62158013;-1928076.328;2829972.633
1.29.28-7;-16.29721154;-71.62159376;-1928060.23;2829972.838
1.29.28-7;-16.29711601;-71.6216497;-1928048.315;2829967.728
1.29.28-7;-16.29702345;-71.62177061;-1928035.938;2829955.21
1.29.28-8; ; ;-1.516416327;20763369.87
1.29.28-8;-16.29623092;-71.62125921;-1927949.252;2830023.437
1.29.28-8;-16.29631908;-71.62146666;-1927957.018;2829998.773
1.29.28-8;-16.29659381;-71.62149396;-1927988.938;2829992.13
1.29.28-8;-16.29697003;-71.62174465;-1928029.99;2829958.845
1.29.28-8;-16.29710104;-71.62161586;-1928046.979;2829971.759
1.29.28-8;-16.29716902;-71.621557;-1928055.695;2829977.556
1.29.28-8;-16.29730639;-71.62152373;-1928072.24;2829979.556
1.29.28-8;-16.29745158;-71.62147061;-1928089.951;2829983.705
1.29.28-8;-16.29753648;-71.62152344;-1928099.262;2829976.618
1.29.28-8;-16.29773015;-71.62166895;-1928120.189;2829957.616
1.29.28-8;-16.29793266;-71.6213674;-1928147.728;2829989.198
1.29.28-8;-16.2980326;-71.62125669;-1928160.843;2830000.464
1.29.28-8;-16.29816252;-71.62114859;-1928177.447;2830011.045
1.29.28-8;-16.29824829;-71.62108251;-1928188.342;2830017.432
1.29.28-8;-16.29833975;-71.62101669;-1928199.903;2830023.715
1.29.28-8;-16.29844452;-71.62090224;-1928213.632;2830035.341
1.29.28-8;-16.29833304;-71.62078529;-1928202;2830050.043
1.29.28-8;-16.29783905;-71.62113821;-1928139.594;2830016.398
1.29.28-8;-16.29765178;-71.62122275;-1928116.55;2830009.229
1.29.28-8;-16.29717812;-71.6211703;-1928061.585;2830021.292
1.29.28-9; ; ;-1.516416327;20763369.87
1.29.28-9;-16.29806816;-71.62192462;-1928156.691;2829924.259
1.29.28-9;-16.2985625;-71.62126716;-1928222.935;2829992.434
1.29.28-9;-16.29903482;-71.62060487;-1928286.655;2830061.443
1.29.28-9;-16.29922986;-71.62041836;-1928311.884;2830080.075
1.29.28-9;-16.29944431;-71.6202664;-1928338.96;2830094.539
1.29.28-9;-16.29971777;-71.62015731;-1928372.431;2830103.379
1.29.28-9;-16.29966938;-71.62001842;-1928368.481;2830119.755
1.29.28-9;-16.29948492;-71.61998349;-1928347.257;2830126.098
1.29.28-9;-16.29935248;-71.6200376;-1928331.03;2830121.671
1.29.28-9;-16.29925788;-71.62011639;-1928318.939;2830113.958
1.29.28-9;-16.29833277;-71.62105368;-1928198.622;2830019.61
1.29.28-9;-16.29801196;-71.6213262;-1928157.553;2829992.847
