ident;lat;long;y_proj;x_proj
1.4.189-1; ; ;-1.516416327;20763369.87
1.4.189-1;-16.31131097;-71.58017229;-1930233.253;2834488.249
1.4.189-1;-16.31225905;-71.58075182;-1930337.356;2834410.24
1.4.189-1;-16.31263533;-71.58091961;-1930379.451;2834386.336
1.4.189-1;-16.31268072;-71.58083849;-1930385.797;2834394.949
1.4.189-1;-16.31114793;-71.57980539;-1930218.694;2834531.975
1.4.189-1;-16.31098921;-71.5800449;-1930197.057;2834506.866
1.4.189-1;-16.31126398;-71.58025044;-1930226.758;2834479.995
1.4.189-2; ; ;-1.516416327;20763369.87
1.4.189-2;-16.3110644;-71.57976274;-1930209.417;2834537.895
1.4.189-2;-16.31032813;-71.57929347;-1930128.811;2834600.656
1.4.189-2;-16.31013696;-71.5795619;-1930103.002;2834572.685
1.4.189-2;-16.31088671;-71.58008187;-1930184.556;2834504
1.4.189-3; ; ;-1.516416327;20763369.87
1.4.189-3;-16.31111301;-71.57968069;-1930216.152;2834546.572
1.4.189-3;-16.31136652;-71.57929842;-1930250.708;2834586.645
1.4.189-3;-16.31061742;-71.57880173;-1930168.939;2834652.682
1.4.189-3;-16.31038807;-71.57919101;-1930137.133;2834611.501
1.4.189-4; ; ;-1.516416327;20763369.87
1.4.189-4;-16.31203432;-71.58008137;-1930319.347;2834489.193
1.4.189-4;-16.31130554;-71.57955321;-1930240.358;2834558.536
1.4.189-4;-16.31118404;-71.57973655;-1930223.796;2834539.315
1.4.189-4;-16.31193152;-71.5802468;-1930305.205;2834471.761
1.4.189-5; ; ;-1.516416327;20763369.87
1.4.189-5;-16.31282353;-71.5806052;-1930405.487;2834419.559
1.4.189-5;-16.31208792;-71.58011729;-1930325.194;2834484.425
1.4.189-5;-16.31199895;-71.58027298;-1930312.796;2834467.919
1.4.189-5;-16.31271542;-71.58076271;-1930390.819;2834403.095
1.4.189-6; ; ;-1.516416327;20763369.87
1.4.189-6;-16.31004685;-71.57915303;-1930097.532;2834620.227
1.4.189-6;-16.30987378;-71.5794638;-1930073.318;2834587.221
1.4.189-6;-16.31002924;-71.5795445;-1930090.568;2834576.054
1.4.189-6;-16.31020646;-71.57922367;-1930115.394;2834610.147
1.4.189-7; ; ;-1.516416327;20763369.87
1.4.189-7;-16.30978504;-71.57953546;-1930062;2834580.241
1.4.189-7;-16.3094372;-71.58035083;-1930010.949;2834492.266
1.4.189-7;-16.3095697;-71.58038771;-1930026.051;2834486.366
1.4.189-7;-16.3097372;-71.57997731;-1930050.855;2834530.746
1.4.189-7;-16.31000498;-71.57968993;-1930085.9;2834559.873
1.4.189-8; ; ;-1.516416327;20763369.87
1.4.189-8;-16.30976266;-71.58007621;-1930052.609;2834519.198
1.4.189-8;-16.30965228;-71.58043844;-1930035.115;2834479.543
1.4.189-8;-16.31002305;-71.58066076;-1930075.881;2834449.526
1.4.189-8;-16.31021542;-71.58032519;-1930102.671;2834485.095
1.4.189-9; ; ;-1.516416327;20763369.87
1.4.189-9;-16.30996248;-71.58074223;-1930067.748;2834441.07
1.4.189-9;-16.30995305;-71.58074359;-1930066.623;2834441.038
1.4.189-9;-16.30952744;-71.58048184;-1930019.909;2834476.237
1.4.189-9;-16.30942294;-71.58062465;-1930005.85;2834461.393
1.4.189-9;-16.3095455;-71.58092878;-1930016.441;2834425.31
1.4.189-9;-16.30979385;-71.58106179;-1930043.946;2834407.009
1.4.189-9;-16.30997815;-71.58073997;-1930069.617;2834441.123
1.4.190-1; ; ;-1.516416327;20763369.87
1.4.190-1;-16.31434556;-71.58195626;-1930567.347;2834246.611
1.4.190-1;-16.31288848;-71.58098881;-1930408.317;2834375.209
