"block_id","user_app","date","lat","long","type_house","raise_dog_house","number_dog_house","number_dog_vaccinated_2024","number_dog_vaccinated_sweep","head_or_observe_dogs_inside_house","multifamily","cluster"
"1.29.38-9","VP05","2024-12-01T09:19:46.482615","-16.314715799999998","-71.608824999999996","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.38-9","VP05","2024-12-01T09:19:52.481039","-16.3147345","-71.608826300000004","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-11","VP07","2024-12-01T09:19:51.246996","-16.313894699999999","-71.628873900000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-9","VP05","2024-12-01T09:19:55.434388","-16.314741000000001","-71.6088278","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-2","VP06","2024-12-01T09:20:47.979586","-16.304424300000001","-71.618077799999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-2","VP06","2024-12-01T09:20:53.368496","-16.304433299999999","-71.617592500000001","C",NA,NA,NA,NA,"no-sabe","no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:21:04.878025","-16.304516199999998","-71.617651699999996","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:21:15.074977","-16.3045279","-71.617649499999999","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.37-32","VP01","2024-12-01T09:21:33.668109","-16.315862899999999","-71.603523699999997","P","si",2,"0",2,NA,"no","cluster19"
"1.29.52-11","VP07","2024-12-01T09:21:59.223826","-16.3136832","-71.628941299999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-11","VP07","2024-12-01T09:22:04.473655","-16.313689700000001","-71.628942499999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-11","VP07","2024-12-01T09:22:30.025878","-16.313750299999999","-71.628948699999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.71-42","VP10","2024-12-01T09:22:25.947583","-16.297739700000001","-71.627930300000003","P","si",2,"2",2,NA,"no","cluster19"
"1.29.46-18","VP08","2024-12-01T09:21:03.072195","-16.3088549","-71.6152163","P","si",2,"2",0,NA,"no","cluster19"
"1.29.28-3","VP09","2024-12-01T09:24:02.079274","-16.297744699999999","-71.622501700000001","P","si",2,"0",2,NA,"no","cluster19"
"1.29.28-5","VP09","2024-12-01T09:24:33.388817","-16.297864499999999","-71.622244600000002","P","si",1,"0",1,NA,"no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:25:12.060778","-16.313161900000001","-71.628614200000001","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:25:28.990264","-16.313141000000002","-71.628550899999993","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:25:42.331644","-16.3131372","-71.628553199999999","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:25:37.637940","-16.309072400000002","-71.615517199999999","C",NA,NA,NA,NA,"no-sabe","no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:25:38.009202","-16.3144065","-71.609583000000001","P","si",2,"2",0,NA,"no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:26:00.124715","-16.314444699999999","-71.609619699999996","P","si",2,"2",0,NA,"no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:26:03.812347","-16.313134999999999","-71.628551700000003","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:26:09.658067","-16.314450099999998","-71.609623499999998","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:26:13.115999","-16.313134999999999","-71.628551700000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:26:17.509783","-16.314450000000001","-71.609621700000005","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:26:22.020891","-16.313134999999999","-71.628551700000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:26:28.223628","-16.314450000000001","-71.609621700000005","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-11","VP05","2024-12-01T09:26:33.692733","-16.314452599999999","-71.609616900000006","P","si",2,"2",0,NA,"no","cluster19"
"1.29.38-11","VP05","2024-12-01T09:26:41.947597","-16.314450099999998","-71.609621200000007","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-8","VP07","2024-12-01T09:26:35.993754","-16.313134999999999","-71.628551700000003","P","si",1,"0",1,NA,"no","cluster19"
"1.29.38-11","VP05","2024-12-01T09:26:47.538779","-16.314450000000001","-71.609621700000005","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-9","VP07","2024-12-01T09:26:58.870856","-16.313134999999999","-71.628551700000003","P","si",1,"0",1,NA,"no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:26:40.621282","-16.3091653","-71.615455499999996","P","si",1,"1",1,NA,"no","cluster19"
"1.29.52-9","VP07","2024-12-01T09:27:18.941853","-16.313134999999999","-71.628551700000003","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-9","VP07","2024-12-01T09:27:27.247371","-16.313134999999999","-71.628551700000003","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-9","VP07","2024-12-01T09:27:35.986339","-16.313134999999999","-71.628551700000003","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.52-9","VP07","2024-12-01T09:27:41.834374","-16.313134999999999","-71.628551700000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:28:26.170163","-16.3093431","-71.615301799999997","P","si",3,"3",0,NA,"no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:28:50.358361","-16.314148100000001","-71.609811699999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-11","VP05","2024-12-01T09:28:57.256287","-16.3141231","-71.609862100000001","P","si",1,"1",1,NA,"no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:29:07.662996","-16.309260399999999","-71.615478499999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-12","VP05","2024-12-01T09:29:12.470706","-16.314154599999998","-71.609835700000005","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:29:16.295905","-16.309246600000002","-71.615476999999998","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.71-42","VP10","2024-12-01T09:29:32.143984","-16.2981418","-71.627528299999994","P","si",7,"7",7,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:30:05.258401","-16.3046826","-71.617653000000004","P","si",2,"0",2,NA,"no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:30:50.851376","-16.309313","-71.615691400000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:32:10.065749","-16.312639900000001","-71.628273699999994","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:32:37.382847","-16.304635900000001","-71.617131799999996","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:32:45.117224","-16.304686499999999","-71.617118500000004","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:32:47.690651","-16.312639799999999","-71.628267699999995","LP",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:32:51.103114","-16.3046957","-71.6171212","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.32-19","VP06","2024-12-01T09:32:56.533755","-16.3046978","-71.617129000000006","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:33:02.260927","-16.3125885","-71.628231600000007","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:33:08.906976","-16.312563900000001","-71.6282104","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:33:32.741965","-16.3124684","-71.628188100000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:33:29.553553","-16.309283199999999","-71.615669100000005","P","si",2,"2",0,NA,"no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:33:38.988815","-16.312453699999999","-71.628169600000007","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:33:56.383654","-16.3124179","-71.6280936","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.28-9","VP09","2024-12-01T09:33:50.351664","-16.2984802","-71.621293399999999","P","si",1,"0",1,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:34:03.324776","-16.304790100000002","-71.617017000000004","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.36-14","VP02","2024-12-01T09:33:59.549504","-16.311793300000001","-71.603946399999998","P","si",2,"0",2,NA,"no","cluster19"
"1.29.52-12","VP07","2024-12-01T09:34:23.713374","-16.312339000000001","-71.628086199999998","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:34:20.153400","-16.309307799999999","-71.615671899999995","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:34:28.880359","-16.312339900000001","-71.628086699999997","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:34:42.704965","-16.3093447","-71.615653100000003","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:35:31.020306","-16.3122896","-71.628059300000004","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:35:50.393808","-16.312291500000001","-71.628052100000005","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:35:56.191145","-16.312291500000001","-71.628050200000004","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:35:57.384852","-16.3095575","-71.615763599999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:36:07.902912","-16.312294999999999","-71.628048300000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:36:02.818072","-16.309516500000001","-71.615742600000004","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:36:32.768364","-16.309560699999999","-71.615850300000005","C",NA,NA,NA,NA,"no-sabe","no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:36:40.301363","-16.3095517","-71.615846500000004","C",NA,NA,NA,NA,"no-sabe","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:36:48.636254","-16.309556199999999","-71.615838199999999","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.30-37","VP03","2024-12-01T09:37:04.005147","-16.307756300000001","-71.606556100000006","P","si",1,"1",1,NA,"no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:37:01.838935","-16.312069300000001","-71.603584299999994","P","si",1,"1",0,NA,"no","cluster19"
"1.29.71-42","VP10","2024-12-01T09:37:45.606509","-16.298136299999999","-71.626995699999995","P","si",1,"1",0,NA,"no","cluster19"
"1.29.52-7","VP07","2024-12-01T09:38:19.072079","-16.312135300000001","-71.627986800000002","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.46-21","VP08","2024-12-01T09:38:19.179237","-16.3095876","-71.615854600000006","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.38-26","VP05","2024-12-01T09:38:14.271980","-16.313835300000001","-71.610259600000006","P","si",1,"1",1,NA,"no","cluster19"
"1.29.38-27","VP05","2024-12-01T09:38:43.030041","-16.313829999999999","-71.610281700000002","P","si",1,"1",0,NA,"no","cluster19"
"1.29.38-26","VP05","2024-12-01T09:38:56.291389","-16.3138367","-71.610269900000006","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.38-26","VP05","2024-12-01T09:39:00.565387","-16.3138367","-71.610269900000006","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-26","VP05","2024-12-01T09:39:07.014963","-16.3138118","-71.610261800000004","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.38-26","VP05","2024-12-01T09:39:11.216601","-16.313811699999999","-71.610261699999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-27","VP05","2024-12-01T09:39:24.180770","-16.313811699999999","-71.610261699999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:39:24.629440","-16.309660000000001","-71.615872800000005","P","si",1,"1",0,NA,"no","cluster19"
"1.29.28-9","VP09","2024-12-01T09:40:43.138971","-16.297908899999999","-71.622193800000005","P","si",2,"0",2,NA,"no","cluster19"
"1.29.28-5","VP09","2024-12-01T09:41:24.322624","-16.297612999999998","-71.622360099999995","P","si",1,"0",1,NA,"no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:42:10.307216","-16.311537900000001","-71.627560599999995","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.32-19","VP06","2024-12-01T09:42:18.428713","-16.304387800000001","-71.616708500000001","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-19","VP06","2024-12-01T09:42:23.909966","-16.304431699999999","-71.616619400000005","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:42:21.670519","-16.3114949","-71.627425299999999","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-19","VP06","2024-12-01T09:42:28.642965","-16.3044087","-71.616649600000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-19","VP06","2024-12-01T09:42:33.384630","-16.304410799999999","-71.6166482","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:42:35.361271","-16.3114679","-71.627399299999993","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:42:42.786570","-16.311459800000002","-71.627376900000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:42:39.084377","-16.304417699999998","-71.616636799999995","P","si",2,"2",0,NA,"no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:42:51.156695","-16.304418800000001","-71.616620299999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:42:55.780232","-16.304417999999998","-71.616619499999999","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-3","VP06","2024-12-01T09:43:00.757427","-16.304419299999999","-71.616619799999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:42:54.383090","-16.311416900000001","-71.627342400000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:43:11.379829","-16.311372200000001","-71.627261599999997","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:43:19.585760","-16.311348800000001","-71.627245000000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:43:22.693121","-16.315268499999998","-71.604044200000004","P","si",1,"0",1,NA,"no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:43:41.068842","-16.311294199999999","-71.627208600000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:43:48.627293","-16.3112806","-71.627200799999997","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.37-29","VP01","2024-12-01T09:43:46.342207","-16.315322900000002","-71.604094799999999","P","si",1,"0",1,NA,"no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:43:57.250154","-16.311237999999999","-71.627173099999993","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:44:06.836316","-16.3096505","-71.616421099999997","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:44:16.869914","-16.309653300000001","-71.616443200000006","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.37-29","VP01","2024-12-01T09:44:04.436680","-16.315323299999999","-71.604095000000001","P","si",4,"0",4,NA,"no","cluster19"
"1.29.37-32","VP01","2024-12-01T09:44:29.134587","-16.315323299999999","-71.604095000000001","P","si",3,"0",3,NA,"no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:44:11.720556","-16.311193100000001","-71.627155700000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:44:45.489948","-16.311134800000001","-71.627044900000001","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:44:50.208872","-16.311133300000002","-71.627040899999997","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.27-7","VP10","2024-12-01T09:45:03.223451","-16.298267800000001","-71.626903600000006","P","si",2,"2",1,NA,"no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:45:11.707090","-16.311118400000002","-71.627047200000007","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:45:25.479395","-16.311118","-71.627049200000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:45:34.085649","-16.3111183","-71.627046199999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:46:18.151854","-16.303986800000001","-71.616226299999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.27-25","VP09","2024-12-01T09:46:12.908901","-16.297134700000001","-71.621945499999995","P","si",2,"0",2,NA,"no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:46:24.044967","-16.303980200000002","-71.616242799999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:46:26.912151","-16.3111149","-71.6270284","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:46:30.038986","-16.3039828","-71.616246700000005","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.27-25","VP09","2024-12-01T09:46:25.605727","-16.2971878","-71.621915200000004","P","si",1,"0",1,NA,"no","cluster19"
"1.29.27-25","VP09","2024-12-01T09:46:36.565845","-16.297117700000001","-71.621931700000005","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:46:38.328322","-16.3039758","-71.616250300000004","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-4","VP06","2024-12-01T09:46:43.859367","-16.303964700000002","-71.616256699999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-4","VP06","2024-12-01T09:46:49.316187","-16.303953100000001","-71.6162736","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-4","VP06","2024-12-01T09:46:54.057462","-16.303950700000001","-71.616278800000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-23","VP07","2024-12-01T09:46:59.679631","-16.311009899999998","-71.626966499999995","LV",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:47:27.066216","-16.312335300000001","-71.603178700000001","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:47:37.499314","-16.312302599999999","-71.603215300000002","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:47:42.815705","-16.312324799999999","-71.603205099999997","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:47:48.432466","-16.312317499999999","-71.603206499999999","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:47:55.149760","-16.312312500000001","-71.603208600000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.52-6","VP07","2024-12-01T09:47:30.231619","-16.310941499999998","-71.627035000000006","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:47:53.009711","-16.309707800000002","-71.616161899999994","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:48:00.432280","-16.312304300000001","-71.603212499999998","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.36-8","VP02","2024-12-01T09:48:07.482295","-16.312318900000001","-71.603206900000004","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:48:04.542182","-16.3097368","-71.616205399999998","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:48:15.159034","-16.309715700000002","-71.616197799999995","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.36-7","VP02","2024-12-01T09:49:00.032464","-16.312326299999999","-71.603178200000002","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.36-7","VP02","2024-12-01T09:49:16.848475","-16.312344400000001","-71.603166599999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-27","VP05","2024-12-01T09:49:18.484601","-16.313122700000001","-71.610880499999993","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.36-7","VP02","2024-12-01T09:49:22.265998","-16.312344400000001","-71.603166599999994","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-5","VP06","2024-12-01T09:49:21.876934","-16.303551500000001","-71.615940800000004","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.36-7","VP02","2024-12-01T09:49:26.815082","-16.312359699999998","-71.603186100000002","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.32-5","VP06","2024-12-01T09:49:34.587979","-16.303541500000001","-71.615949799999996","P","si",1,"1",0,NA,"no","cluster19"
"1.29.32-5","VP06","2024-12-01T09:49:54.739378","-16.30359","-71.6159672","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:49:57.073634","-16.3151549","-71.604374399999998","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:50:03.641699","-16.303600500000002","-71.615971999999999","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.38-28","VP05","2024-12-01T09:49:25.707877","-16.3131305","-71.610961000000003","P","si",3,"3",0,NA,"no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:50:08.442009","-16.315034900000001","-71.604490299999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:50:15.297918","-16.31504","-71.604473100000007","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:50:23.847364","-16.3150716","-71.604479999999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:50:58.859554","-16.315104999999999","-71.604596700000002","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.37-30","VP01","2024-12-01T09:51:06.604172","-16.315104999999999","-71.604596700000002","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:52:04.992069","-16.303799999999999","-71.615976799999999","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:52:12.297694","-16.303753700000001","-71.616005200000004","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:52:33.282935","-16.309615699999998","-71.616246899999993","P","si",3,"3",3,NA,"no","cluster19"
"1.29.38-27","VP05","2024-12-01T09:52:41.165626","-16.313124999999999","-71.610801699999996","P","si",3,"3",3,NA,"no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:52:51.433517","-16.309616699999999","-71.616267800000003","P","si",1,"1",1,NA,"no","cluster19"
"1.29.71-39","VP10","2024-12-01T09:52:57.657350","-16.298801399999999","-71.626863200000003","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.36-7","VP02","2024-12-01T09:53:01.310526","-16.3124067","-71.602995899999996","P","si",3,"3",0,NA,"no","cluster19"
"1.29.38-26","VP05","2024-12-01T09:53:05.110820","-16.3132868","-71.610866000000001","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.32-16","VP06","2024-12-01T09:53:55.821166","-16.303361899999999","-71.616210300000006","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:54:08.027232","-16.3096125","-71.616257200000007","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.46-20","VP08","2024-12-01T09:54:13.810205","-16.309610899999999","-71.616255199999998","D",NA,NA,NA,NA,NA,"no","cluster19"
"1.29.28-5","VP09","2024-12-01T09:54:17.131961","-16.297357900000002","-71.622045","P","si",2,"0",2,NA,"no","cluster19"
"1.29.28-5","VP09","2024-12-01T09:54:30.965179","-16.297389599999999","-71.622047100000003","P","si",1,"0",1,NA,"no","cluster19"
"1.29.36-5","VP02","2024-12-01T09:54:50.418182","-16.3126946","-71.602691699999994","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.36-5","VP02","2024-12-01T09:55:55.368580","-16.3127222","-71.602656699999997","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.32-5","VP06","2024-12-01T09:56:04.049054","-16.303397499999999","-71.615848900000003","P","si",1,"1",0,NA,"no","cluster19"
"1.29.36-5","VP02","2024-12-01T09:56:19.051590","-16.312716600000002","-71.602654099999995","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:57:16.646235","-16.309774600000001","-71.616444400000006","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.36-5","VP02","2024-12-01T09:58:06.804389","-16.312787400000001","-71.602521999999993","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.27-25","VP09","2024-12-01T09:58:30.277128","-16.296713799999999","-71.622845600000005","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.32-5","VP06","2024-12-01T09:58:38.909138","-16.303409500000001","-71.615838100000005","P","si",1,"0",1,NA,"no","cluster19"
"1.29.36-6","VP02","2024-12-01T09:58:46.261209","-16.312784700000002","-71.602504199999998","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.27-25","VP09","2024-12-01T09:58:58.594066","-16.296719499999998","-71.622819899999996","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.46-24","VP08","2024-12-01T09:58:30.583861","-16.309791700000002","-71.616686299999998","P","si",2,"2",0,NA,"no","cluster19"
"1.29.27-25","VP09","2024-12-01T09:59:09.170302","-16.296723499999999","-71.622831500000004","C",NA,NA,NA,NA,"si","no","cluster19"
"1.29.27-25","VP09","2024-12-01T10:00:09.841629","-16.296728600000002","-71.622845499999997","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-27","VP05","2024-12-01T10:00:14.185273","-16.313294899999999","-71.610847000000007","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.38-27","VP05","2024-12-01T10:00:27.705059","-16.312899000000002","-71.611391999999995","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-28","VP05","2024-12-01T10:00:46.524322","-16.312955800000001","-71.611405899999994","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.38-28","VP05","2024-12-01T10:00:50.912984","-16.312960499999999","-71.611410300000003","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-28","VP05","2024-12-01T10:00:58.266301","-16.312955500000001","-71.611405099999999","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-25","VP05","2024-12-01T10:01:02.910260","-16.3129527","-71.611403300000006","P","no",NA,NA,NA,NA,"no","cluster19"
"1.29.38-25","VP05","2024-12-01T10:01:12.211069","-16.3129472","-71.611397199999999","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.38-25","VP05","2024-12-01T10:01:20.533081","-16.312946700000001","-71.6113967","C",NA,NA,NA,NA,"no","no","cluster19"
"1.29.36-5","VP02","2024-12-01T10:01:20.246775","-16.3131269","-71.602259099999998","P","si",1,"0",1,NA,"no","cluster19"
